brewery_id,brewery_name,lat,lng,address
911,Klosterbrauerei Andechs,47.977448,11.1849906,"Bergstraße 2, 82346 Andechs, Germany"
16393,Mission Brewery,32.7071701,-117.1516333,"1441 L St, San Diego, CA 92101, USA"
1535,Brasseurs R.J.,45.5331164,-73.5907543,"5585 Rue de la Roche, Montréal, QC H2J 3K3, Canada"
2521,Lindens Brewing Co.,37.6441833,-122.4135194,"137 S Linden Ave, South San Francisco, CA 94080, USA"
410,Pittsburgh Brewing Co.,40.46150069999999,-79.9665338,"3340 Liberty Ave, Pittsburgh, PA 15201, USA"
14319,AMB - MaÃ®tre Brasseur,,,
1781,Perla Browary Lubelskie S.A.,51.24393269999999,22.5673302,"Bernardyńska 15, 20-109 Lublin, Poland"
197,Brasserie Fischer / Fischer Biere d' Alsace,,,
17928,Brasserie Du Loch,,,
1498,Brasseries Kronenbourg,,,
11326,Bowland Beer Company Limited,,,
6840,Privatbrauerei M. Ketterer GmbH & Co.,48.201368,8.233806,"Frombachstraße 27, 78132 Hornberg, Germany"
3628,"Frog & Princess, The",40.2907106,-80.1096366,"3202 Washington Rd, McMurray, PA 15317, USA"
1296,Magnotta Brewery,43.7977372,-79.5427788,"271 Chrislea Rd, Woodbridge, ON L4L 8N6, Canada"
590,New Glarus Brewing Company,42.79428009999999,-89.62999959999999,"2400 WI-69, New Glarus, WI 53574, USA"
4027,Great Adirondack Steak And Seafood Co.,44.2902003,-73.9855067,"2442 Main St, Lake Placid, NY 12946, USA"
1620,Dunedin Brewery,28.0140373,-82.78753929999999,"937 Douglas Ave, Dunedin, FL 34698, USA"
12516,Thirsty Dog Brewing Company,41.068858,-81.517849,"587 Grant St, Akron, OH 44311, USA"
997,The Brewer's Art,39.3027394,-76.6163507,"1106 N Charles St, Baltimore, MD 21201, USA"
23200,Knee Deep Brewing Company,38.9519093,-121.0803596,"13395 New Airport Rd H, Auburn, CA 95602, USA"
392,Weyerbacher Brewing Co.,40.6735019,-75.2260451,"905 Line St, Easton, PA 18042, USA"
1632,Brauerei Eichhof,47.040712,8.298726000000002,"Obergrundstrasse 110, 6002 Luzern, Switzerland"
11754,Brasserie Saint Donat,46.3208297,-74.2247137,"353 Rue Principale, Saint-Donat-de-Montcalm, QC J0T 2C0, Canada"
24215,Monks Porter House,59.3244827,18.0673195,"Munkbron 11, 111 28 Stockholm, Sweden"
983,E & O Trading Company,37.789696,-122.40585,"314 Sutter St, San Francisco, CA 94108, USA"
4861,Frankenmuth Brewery,43.3311219,-83.7377741,"425 S Main St, Frankenmuth, MI 48734, USA"
11053,The Firehouse Brewing Co.,44.0814044,-103.2275753,"610 Main St, Rapid City, SD 57701, USA"
12510,Privat Brauerei ZÃ¶tler,,,
15908,Guinness Ghana Breweries Group,,,
18635,Aviator Brewing Company,35.5928334,-78.79392229999999,"600 Broad St, Fuquay-Varina, NC 27526, USA"
16385,Linden Street Brewery,37.7993971,-122.287767,"95 Linden St, Oakland, CA 94607, USA"
3747,Brasserie Les Trois Brasseurs,46.773496,-71.278911,"2450 Boulevard Laurier Local G50, Québec, QC G1V 2L1, Canada"
8208,Barley Mill Brew Pub / Trifons Pizza,50.4949169,-104.6696168,"6155 Rochdale Blvd, Regina, SK S4X 2R1, Canada"
549,Brouwerij De Pauw B.V.,,,
22698,Grogg's Pinnacle Brewing Co.,39.625,-110.842532,"1653 N Carbonville Rd, Helper, UT 84526, USA"
5949,Brauerei Ott,49.8827807,11.1295254,"Oberleinleiter 6, 91332 Heiligenstadt i.OFr., Germany"
681,Brasserie de l'Abbaye des Rocs s.a.,50.3814544,3.7190089,"Chaussée Brunehault 14, 7382 Audregnies, Belgium"
485,Humboldt Brews LLC,40.8702149,-124.0871451,"856 10th St, Arcata, CA 95521, USA"
22513,Madhouse Brewing Company,43.0906592,-89.36108159999999,"1817 E Washington Ave, Madison, WI 53704, USA"
26749,Burley Oak Brewery,38.33361110000001,-75.2169444,"10016 Old Ocean City Blvd, Berlin, MD 21811, USA"
6536,Kitzmann BrÃ¤u,,,
24243,Le Moulin De Saint Martin,47.0607593,3.2326305,"Les Quatre Pavillons, 58130 Saint-Martin-d'Heuille, France"
22319,Figure 8 Brewing,42.32008769999999,-72.66516519999999,"320 Riverside Dr, Northampton, MA 01062, USA"
18537,Golan Brewery,32.9872184,35.707117,"Hutzot Hayotzer, Qatsrin"
7734,Amarcord Birra Artigianale Italiana,43.5793494,12.455157,"Loc, 61042 Pian di Molino PU, Italy"
591,Hoptown Brewing Company,35.5880831,-80.8748346,"107 Plantation Ridge Dr, Mooresville, NC 28117, USA"
5926,Brauerei Konrad Will,50.0057152,11.1541144,"Schederndorf 19, 96187 Stadelhofen, Germany"
3700,Kunino Cho,,,
518,Bierbrouwerij De Leeuw B.V.,50.8306858,5.8940572,"Brouwerijstraat 2, 6321 AG Wijlre, Netherlands"
2089,ReaperAle,,,
13165,Barons Brewing Company,43.0070114,-87.91064829999999,"2018 S 1st St #170, Milwaukee, WI 53207, USA"
4614,Orlando Brewing Partners,28.5264421,-81.38267789999999,"1301 Atlanta Ave, Orlando, FL 32806, USA"
1539,Oettinger International GetrÃ¤nke-Vertriebs GmbH,,,
6099,Lang BrÃ¤u OHG,,,
3655,Schlossbrauerei Au-Hallertau,48.55838610000001,11.7423778,"Schloßbräugasse 2, 84072 Au in der Hallertau, Germany"
16824,The Little Brewing Company,39.3329833,-82.1295833,"8675 Armitage Rd, Athens, OH 45701, USA"
350,Coeur d'Alene Brewing Co.,47.6810816,-116.7807356,"826 N 4th St, Coeur d'Alene, ID 83814, USA"
16070,The Pump Room,33.7873459,-117.8691759,"1532 W Chapman Ave, Orange, CA 92868, USA"
22459,JoBoy's Brew Pub,40.15720779999999,-76.3061092,"27-31 E Main St, Lititz, PA 17543, USA"
3726,La Diable,46.211563,-74.585853,"117 Chemin de Kandahar, Mont-Tremblant, QC J8E 1B1, Canada"
4476,BrÃ¤u Am Berg Starzinger KG / Brauerei Aspach,47.9858665,13.4256507,"Hauptstraße 19, 4890 Frankenmarkt, Austria"
24804,Carmody Irish Pub & Brewing,46.7899778,-92.0939556,"308 E Superior St, Duluth, MN 55802, USA"
16238,Barada Beer Company,,,
18111,4 Pines Brewing Company,38.680478,-104.7026517,"212 W Illinois Ave, Fountain, CO 80817, USA"
2593,Wild Rose Brewery & Taproom,51.014525,-114.122631,"4580 Quesnay Wood Dr SW, Calgary, AB T3E 7J3, Canada"
676,Foundry Ale Works,45.6796611,-111.0279472,"611 E Main St, Bozeman, MT 59715, USA"
23486,Hebei Lanbei Liquor Group,37.8956594,114.9042208,"Hebei, China"
7773,Legacy Brewing Co.,33.2154944,-117.3507139,"363 Airport Rd, Oceanside, CA 92058, USA"
1675,Birrificio Le Baladin,44.5272132,7.897413699999999,"Località Valle, 25, 12060 Piozzo CN, Italy"
4408,RJ Rockers Brewing Company,34.948626,-81.935707,"226-A W Main St, Spartanburg, SC 29306, USA"
16159,Hanoi Beer Company,21.0286111,105.8486111,"1 Ấu Triệu, Hàng Trống, Hoàn Kiếm, Hà Nội 10000, Vietnam"
5470,Groupe Geloso,45.61014,-73.67416,"3838 Boulevard Leman, Laval, QC H7E 1A1, Canada"
26458,Mudhook Brewing Company,39.9629293,-76.72931319999999,"34 N Cherry Ln, York, PA 17401, USA"
9329,Bintara Brewery,-6.257858199999999,107.0478546,"17510 Jl. Raya Tambun Bekasi Km. 39, 7, Bekasi West Java, Setiamekar, Tambun Selatan, Bekasi, West Java 17510, Indonesia"
7351,Westerwald Brauerei H. Schneider,50.6568322,7.8163182,"Am Hopfengarten 1, 57627 Hachenburg, Germany"
27032,Cheboygan Brewing Company,45.6432989,-84.4782632,"101 N Main St, Cheboygan, MI 49721, USA"
1923,Uerige ObergÃ¤rige Hausbrauerei GmbH / Zum Uerige,,,
5952,Brauerei Peter Griess,,,
17087,Zerodegrees Cardiff,51.4790619,-3.1797309,"27 Westgate St, Cardiff CF10 1DD, UK"
5006,Brasserie d'Oran,35.7042168,-0.6457712999999999,"14 Boulevard de la Soummam, Oran 31000, Algeria"
6197,LiebhartÂ´s BrÃ¤uhaus,12.9665911,77.5943656,"#81, 1st Floor, 1st Main, 6th Cross,, Samapangi Rama Nagar, Sampangi Rama Nagara, Bengaluru, Karnataka 560027, India"
22196,Infusion Restaurant Bar & Micro Brewery,,,
2556,"Sunshine Coast Brewery, The",49.40267619999999,-123.5047877,"537 Cruice Ln, Gibsons, BC V0N 1V9, Canada"
6834,Baisinger LÃ¶wenbrauerei Teufel GmbH,48.504694,8.778411900000002,"Ergenzinger Str. 13, 72108 Rottenburg am Neckar, Germany"
18229,Pivovara Li&#269;anka,,,
16293,Roskilde Ãl,,,
27793,Private Stock Spirits,,,
24600,Figueroa Mountain Brewing Co.,34.6106649,-120.2023237,"45 Industrial Way, Buellton, CA 93427, USA"
559,Speakeasy Ales & Lagers,37.7381083,-122.3806219,"1195 Evans Ave, San Francisco, CA 94124, USA"
4113,Mohrenbrauerei August Huber,47.411881,9.744102999999999,"Doktor-Waibel-Straße 2, 6850 Dornbirn, Austria"
16060,Weeping Radish Eco Farm & Brewery,36.2196611,-75.86982569999999,"6810 Caratoke Hwy, Grandy, NC 27939, USA"
17223,"Intercourse Brewing Company, LLC",40.0383787,-76.1075043,"Intercourse, PA, USA"
10443,Brasserie Du Sollier,46.99386,2.305147,"18570 Le Subdray, France"
5204,Castle Rock Brewery,39.4092426,-104.8698713,"880 Castleton Rd, Castle Rock, CO 80109, USA"
25882,Double Take Brewing Company,,,
18842,Brasserie Artisanale De La CrÃ©celle,,,
1000,Brewer's Alley Restaurant & Brewery,39.4160856,-77.41046829999999,"124 N Market St, Frederick, MD 21701, USA"
25261,Farside Brew Pub,43.66574050000001,-79.351816,"600 Gerrard St E, Toronto, ON M4M 1Y3, Canada"
1135,"Franklin's Restaurant, Brewery & General Store",38.9526056,-76.9402679,"5123 Baltimore Ave, Hyattsville, MD 20781, USA"
21512,Whitehead,42.3630932,-71.089587,"455 Main St, Cambridge, MA 02142, USA"
1638,Heads Up Brewing,,,
10152,Moonshine,36.64234709999999,-93.2132017,"1209 Branson Landing Blvd, Branson, MO 65616, USA"
22349,Lefty's Brewing Company,,,
23842,Leech Lake Brewing Company,47.1009991,-94.5817364,"107 5th St S, Walker, MN 56484, USA"
14997,Brauerei Steigerwald - Familie Hike,49.62186699999999,10.2633277,"Steigerwald, 97258 Ippesheim, Germany"
20175,Aktienbrauerei Flims Surselva AG,46.8254349,9.288431,"Waldhaus CH, Rudi Dadens 3, 7018 Flims, Switzerland"
19749,Docks,40.749506,-73.97509889999999,"633 3rd Ave, New York, NY 10017, USA"
10523,Gotlands Bryggeri,57.6416902,18.2948334,"S:t Hansgatan 47, 621 56 Visby, Sweden"
6023,BÃ¼rgerbrÃ¤u Hersbruck Deinlein & Co. KG,49.50682,11.42837,"Lohweg 38, 91217 Hersbruck, Germany"
4928,Liberty Steakhouse & Brewery,33.74789,-78.81840079999999,"7651 N Kings Hwy, Myrtle Beach, SC 29572, USA"
20680,Fremont Brewing Company,47.6490624,-122.344442,"1050 N 34th St, Seattle, WA 98103, USA"
4043,Fort Garry Brewing Company Ltd.,49.8361619,-97.2084508,"130 Lowson Cres, Winnipeg, MB R3P 2H8, Canada"
16333,Tallgrass Brewing Company,39.1794995,-96.5613431,"320 Poyntz Ave, Manhattan, KS 66502, USA"
18539,Devils Backbone Brewing Company,37.8138902,-79.39824589999999,"50 N Wind Ln, Lexington, VA 24450, USA"
11528,Le Grimoire,45.4005149,-72.7277573,"223 Rue Principale, Granby, QC J2G 2V7, Canada"
23922,Baxter Brewing Co.,44.0952036,-70.219123,"130 Mill St, Lewiston, ME 04240, USA"
16055,Amager Bryghus,55.6176869,12.6215698,"Kirstinehøj 38B, 2770 Kastrup, Denmark"
1291,Motor City Brewing Works,42.3517531,-83.0660211,"470 W Canfield St, Detroit, MI 48201, USA"
27330,Pinchgut Brewing Company,48.8175906,-57.9988684,"Trans-Canada Hwy, Corner Brook, NL A2H 6C9, Canada"
1943,Trebjesa Brewery,,,
1431,Dednovo Brewery,35.2307558,-106.6128471,"4895 Corrales Rd, Corrales, NM 87048, USA"
27118,El Cajon Brewing Company,32.8118061,-116.9725378,"785 Vernon Way, El Cajon, CA 92020, USA"
25168,Holy City Brewing,32.872673,-79.97842399999999,"1021 Aragon Ave, Charleston, SC 29405, USA"
25338,El Dorado Brewing Company,38.694374,-120.834114,"6051 Enterprise Dr #102, Diamond Springs, CA 95619, USA"
2855,HasserÃ¶der Brauerei GmbH,,,
1037,Barley's Brewing Company,39.9719095,-83.00289579999999,"467 N High St, Columbus, OH 43215, USA"
1646,Davidson Brothers Restaurant & Brewery,43.309619,-73.644801,"184 Glen St, Glens Falls, NY 12801, USA"
12668,Le Ble D'or,48.8488327,-67.5385983,"303 Rue Fournier, Matane, QC G4W 4G1, Canada"
7595,GlÃ¼ckauf Brauerei GmbH Gersdorf,50.76184,12.7083,"Hauptstraße 176, 09355 Gersdorf, Germany"
7128,Privatbrauerei Wittingen GmbH,52.72662949999999,10.7440971,"Ernst-Stackmann-Straße 7, 29378 Wittingen, Germany"
8681,Peter B's Brew Pub,36.602343,-121.8947727,"2 Portola Plaza, Monterey, CA 93940, USA"
8912,Privatbrauerei Kesselring Gmbh & Co. KG,49.7002497,10.1363844,"Leithenbukweg 13, 97342 Marktsteft, Germany"
9826,Altitude Chophouse & Brewery,41.3103531,-105.5953695,"320 S 2nd St, Laramie, WY 82070, USA"
13131,Kirishima Corporation,,,
9823,Downtown Joe's American Bar And Grill,38.298733,-122.284839,"902 Main St, Napa, CA 94559, USA"
14177,Walldorff Brewpub and Bistro,42.64901,-85.287424,"105 E State St, Hastings, MI 49058, USA"
5794,Brauerei Josef Greif,49.7256641,11.0591894,"Serlbacher Str. 10, 91301 Forchheim, Germany"
3534,A.J.I. Beer Inc,,,
445,Bedele Brewery,8.437323,36.3282826,"Bedele, Ethiopia"
2510,Main Street Brewery & Lamppost Pizza,33.8862452,-117.5642818,"493 N Main St, Corona, CA 92880, USA"
5980,Brauerei WolfshÃ¶he K. u. F. Weber GmbH & Co. KG,49.5447072,11.3267471,"Wolfshöhe 3, 91233 Neunkirchen am Sand, Germany"
7607,Leipziger Brauhaus zu Reudnitz GmbH,,,
12155,The Mash Tun,43.6559654,-70.2539362,"29 Wharf St, Portland, ME 04101, USA"
19536,La Pubilla - Cerveza Artesanal,41.3995399,2.1536577,"Plaça de la Llibertat, 23, 08012 Barcelona, Spain"
4302,"Belize Brewing Co., Ltd.",,,
3792,Turtle Mountain Brewing Company,35.2426336,-106.6648525,"905 36th Pl SE, Rio Rancho, NM 87124, USA"
23318,Crystal Springs Brewing Company,39.960729,-105.119991,"657 S Taylor Ave unit e, Louisville, CO 80027, USA"
9775,Brasserie De Saint Omer,50.7555093,2.2540135,"35B Boulevard de Strasbourg, 62500 Saint-Omer, France"
21648,GaststÃ¤tte Zum Bautzner Tor,51.0625,13.7516667,"Hoyerswerdaer Str. 37, 01099 Dresden, Germany"
19030,AS Puls Brewery,32.6494354,-85.38001369999999,"714 1st Ave, Opelika, AL 36801, USA"
17001,Hornbeam Brewery,53.9761096,-1.5216743,"Unit H5, Fifth Avenue, Hornbeam Park Ave, Harrogate HG2 8QT, UK"
9135,Dark Isle Brewery,57.53216,-4.302252,"Old Allangrange, Munlochy IV8 8NZ, UK"
3453,Sarajevska Pivara,43.8568681,18.432245,"Franjevačka 15, Sarajevo 71000, Bosnia and Herzegovina"
13230,The Twisted Hop Real Ale Brewpub,-43.5464276,172.5628266,"7B Parkhouse Road, Wigram, Christchurch 8023, New Zealand"
8630,Quay Street Brewing Company,42.9756886,-82.4231887,"330 Quay St, Port Huron, MI 48060, USA"
1358,Especialidades Cerveceras S.A. de C.V.,,,
16790,Brouwerij De Dochter van de Korenaar,51.4467892,4.941074299999999,"Oordeelstraat 3B, 2387 Baarle-Hertog, Belgium"
1113,Brasserie De La Soif,47.20489389999999,-1.5599005,"48 Boulevard de la Prairie au Duc, 44200 Nantes, France"
5886,Eittinger FischerbrÃ¤u,,,
21073,Doppelganger's Bar & Grill,,,
10287,Micro Cervejaria Falke Bier,,,
11124,Murrieta Pizza & Brewing,33.555218,-117.156932,"39400 Murrieta Hot Springs Rd STE 123A, Murrieta, CA 92563, USA"
24964,Private Stock Brewing Co.,39.082097,-94.596736,"2501 Southwest Blvd, Kansas City, MO 64108, USA"
19304,Breaker Brewing Company,41.2253184,-75.8688499,"787 E Northampton St, Wilkes-Barre Township, PA 18702, USA"
23615,McCoy Brewery & Co,42.623426,-73.83180399999999,"20 Hallwood Rd, Delmar, NY 12054, USA"
5784,Brauerei Karg,47.6767075,11.2010125,"Untermarkt 27, 82418 Murnau am Staffelsee, Germany"
12375,Mt. Carmel Brewing Company,39.0936426,-84.3004023,"4362 Mt Carmel Tobasco Rd, Cincinnati, OH 45244, USA"
632,Triple Rock Brewery & Alehouse,37.873416,-122.2687553,"1920 Shattuck Ave, Berkeley, CA 94704, USA"
1032,Five Seasons Prado,34.0638106,-84.2528617,"3655 Old Milton Pkwy, Alpharetta, GA 30005, USA"
2970,Lao Brewery Co.,38.4955329,-121.4491039,"4800 Florin Rd, Sacramento, CA 95823, USA"
10729,Cervejaria Colorado,39.623201,-104.987391,"5180 S Broadway, Englewood, CO 80113, USA"
270,Virgin Islands Brewing Co.,18.333698,-64.920024,"Rock City Brewing Company 9053 Estate Thomas, Ste. 101 St. Thomas Virgin Islands, Havensight, St Thomas 00802, USVI"
27280,Science Infuse,,,
12612,Cerveza Cosaco,,,
24828,Jaden James Brewery,42.8790408,-85.5629567,"4665 Broadmoor Ave SE #135, Grand Rapids, MI 49512, USA"
15089,Stevns Bryghus,55.45720739999999,12.1789704,"Vestergade 16, 4600 Køge, Denmark"
9054,Downton Brewery Company,50.9964313,-1.7561455,"Downton Industrial Estate, Unit 11 Batten Rd, Downton, Salisbury SP5 3HU, UK"
19573,Mohawk Brewing Company,59.46863070000001,18.1266361,"Ritarslingan 18A, 187 66 Täby, Sweden"
22995,BottleTree Beer Co.,,,
10892,Maluti Mountain Brewery / Lesotho Brewing,-29.2974788,27.4833006,"Maseru, Lesotho"
52,Buzzards Bay Brewing,41.5677337,-71.0504608,"98 Horseneck Rd, Westport, MA 02790, USA"
388,Brasserie Cantillon,50.841508,4.335656999999999,"Rue Gheude 56, 1070 Anderlecht, Belgium"
23519,Extraomnes,43.9509084,12.7239936,"Via Gallinelli, 8, 47841 Cattolica RN, Italy"
1602,Big Hole Brewing Company,45.77295789999999,-111.1706938,"401 E Main St, Belgrade, MT 59714, USA"
132,Rogue Ales,44.6199172,-124.0523617,"2320 SE Marine Science Dr, Newport, OR 97365, USA"
2888,S. C. Martens S. A.,,,
719,Blitz-Weinhard Brewing Co.,,,
21274,Wallace Brewing / Orehouse Tasting Room,47.4714477,-115.9232088,"610 Bank St, Wallace, ID 83873, USA"
1635,Chelsea Brewing Company,40.8419908,-73.9016941,"463 E 173rd St, The Bronx, NY 10457, USA"
2308,Chicago Brewing Company,36.14744,-115.29808,"2201 S Fort Apache Rd, Las Vegas, NV 89117, USA"
7366,Pivovar Regent Trebon,49.0026334,14.7722917,
769,Amsterdam Brewing Company,43.7072467,-79.3568698,"45 Esandar Dr, Toronto, ON M4G 4C5, Canada"
4432,Lengthwise Brewing Company,35.313429,-119.0881312,"7700 District Blvd, Bakersfield, CA 93313, USA"
762,Butte Creek Brewing Company,39.1232497,-123.1975633,"1601 Airport Rd, Ukiah, CA 95482, USA"
3943,Cervecera CCU Chile Ltda,-33.354764,-70.7059093,"Panamericana Nte. 8500, Quilicura, Región Metropolitana, Chile"
19587,HofbrÃ¤uhaus Pittsburgh,40.4287944,-79.9647528,"2705 S Water St, Pittsburgh, PA 15203, USA"
295,St. GeorgenbrÃ¤u,,,
16996,Microbrasserie Pit Caribou,45.5250014,-73.5753993,"951 Rue Rachel E, Montréal, QC H2J 2J4, Canada"
14097,Fenland Brewery Limited,52.54748360000001,0.0873357,"Fenland District, UK"
15833,Cervejaria TeresÃ³polis,-22.4178833,-42.9732217,"Teresópolis - State of Rio de Janeiro, Brazil"
2144,McCoy's Public House,44.9341804,-93.33999349999999,"3801 Grand Way, St Louis Park, MN 55416, USA"
25888,Perennial Artisan Ales,38.5454694,-90.2660114,"8125 Michigan Ave, St. Louis, MO 63111, USA"
12352,Noujikumiaihoujin Iganosato Mokumoku Tezukuri Farm,34.8547772,136.1879943,"Nishiyubune, Iga, Mie 518-1301, Japan"
4036,Old Credit Brewing Co.,43.5497284,-79.5933325,"6 Queen St W, Mississauga, ON L5H 1L4, Canada"
23474,CervecerÃ­a Cassaro,37.1056179,14.9481305,"96010 Cassaro, Province of Syracuse, Italy"
18386,Gol Beer (Cerveja Coruja),,,
3776,Third Street Aleworks,38.4398345,-122.7125642,"610 3rd St, Santa Rosa, CA 95404, USA"
9057,Samarqand 1-Son Pivo Zavodi ÂPulsarÂ,,,
2648,Brasserie Tonnerre De Brest,48.3821597,-4.4875972,"6 Rue de Porstrein, 29200 Brest, France"
6104,MÃ¼llerbrÃ¤u NeuÃ¶tting K. MÃ¼ller,,,
9529,Cumberland Brews,38.23086989999999,-85.70555259999999,"1576 Bardstown Rd, Louisville, KY 40205, USA"
13496,Jyohana Beer,,,
931,Pacific Rim Brewing Co.,34.1284714,-118.0023646,"1999 S Myrtle Ave, Monrovia, CA 91016, USA"
9298,Brasserie De La Cote De Jade,47.1146419,-2.0629502,"13 Rue Henri Becquerel le Clion, 44210 Pornic, France"
2552,Bells Hotel and Brewery,42.294927,-85.5790038,"355 E Kalamazoo Ave, Kalamazoo, MI 49007, USA"
4511,Burgdorfer Gasthausbrauerei,47.0583276,7.6266729,"Kornhausgasse 16, 3400 Burgdorf, Switzerland"
4724,Gulf Islands Brewing,48.8484266,-123.2891149,"490 Fernhill Rd, Mayne Island, BC V0N 2J2, Canada"
4847,Brasserie Des Gabariers (L&L Cognac SA),45.6903373,-0.3249699,"39 Rue de Bellefonds, 16100 Cognac, France"
13271,Les Brasseurs,45.429779,-75.7268295,"170 Rue Montcalm, Gatineau, QC J8X 2M2, Canada"
2980,Alameda Brewhouse,37.7683926,-122.2387777,"1716 Park St, Alameda, CA 94501, USA"
167,Brewery Lobkowicz,,,
6811,Heidelberger Brauerei GmbH,49.4046757,8.6396652,"Kurpfalzring 112, 69123 Heidelberg, Germany"
1060,Hazel Dell Brewpub,45.6923199,-122.6562057,"9811 NE 15th Ave, Vancouver, WA 98665, USA"
16465,Croucher Brewing Co.,-38.126105,176.2327209,"166 Lake Road, Mangakakahi, Rotorua 3015, New Zealand"
8405,Tomos Watkin Brewery,51.6532992,-3.920205,"Unit 3c, Century Park, Alberto Rd, Valley Way, Llansamlet, Swansea SA6 8RP, UK"
8402,Yates Brewery,50.6709038,-1.2108177,"unit 4 Langbridge Business Centre, The Shute, Newchurch, Sandown PO36 0NP, UK"
9146,Wineglass Bay Brewery,-42.1229397,148.2843188,"31 Esplanade, Coles Bay TAS 7215, Australia"
11065,Olvi Oyj,,,
27043,Harrington's Breweries,47.6456004,-117.3896725,"1025 S Perry St # 2, Spokane, WA 99202, USA"
24791,Port City Brewing,38.8079586,-77.101423,"3950 Wheeler Ave, Alexandria, VA 22304, USA"
7406,Bitter Root Brewing,46.24754859999999,-114.154446,"101 Marcus St, Hamilton, MT 59840, USA"
12047,Svaneke Bryghuse,55.136149,15.140757,"Svaneke Torv 5, 3740 Svaneke, Denmark"
7637,Privatbrauerei Ernst Barre GmbH,52.295858,8.6182605,"Berliner Str. 122-124, 32312 Lübbecke, Germany"
15750,Half Moon Restaurant & Brewery,40.4362642,-86.12814619999999,"4051 S Lafountain St, Kokomo, IN 46902, USA"
3515,Brouwerij Facon,50.7743725,3.2789906,"Kwabrugstraat 23, 8510 Kortrijk, Belgium"
26529,American Honor Beer Company,41.255056,-75.8576104,"700 N Pennsylvania Ave, Wilkes-Barre, PA 18705, USA"
1581,Broue Chope,,,
425,H.C. Berger Brewing Co.,40.5891748,-105.0585227,"1020 E Lincoln Ave, Fort Collins, CO 80524, USA"
14289,Poltavpivo,,,
940,Dogwood Brewing Company,49.209847,-123.0817443,"8284 Sherbrooke St, Vancouver, BC V5X 4R6, Canada"
1568,Brew Moon Restaurant & Microbrewery,39.7736528,-104.9769889,"3750 Chestnut Pl, Denver, CO 80216, USA"
19773,Seychelles Breweries Limited (SBL),-4.648801499999999,55.4735327,"E Coast Rd, Seychelles"
25327,DC Brau Brewing Co.,38.9295262,-76.96017239999999,"3178 Bladensburg Rd NE suite b, Washington, DC 20018, USA"
468,Minnesota Brewing Company,44.2015909,-92.6278834,"51146 US-52, Pine Island, MN 55963, USA"
717,Oak Creek Brewing Co.,34.866336,-111.796074,"2050 Yavapai Dr, Sedona, AZ 86336, USA"
6052,Innstadt Brauerei,48.5710197,13.4685471,"Schmiedgasse 23, 94032 Passau, Germany"
10049,Kamloops Brewery Ltd,50.6681402,-120.3752306,"965 McGill Pl, Kamloops, BC V2C 6N9, Canada"
9051,Moor Beer Company,51.4523673,-2.5737419,"Days Rd, Bristol BS2 0QS, UK"
11385,Salamander Brewing Company,53.7756372,-1.7244884,"22 Harry St, Bradford BD4 9PH, UK"
13768,Gardner Ale House,42.5757556,-71.99708609999999,"74 Parker St, Gardner, MA 01440, USA"
19141,La Brasserie du Caou,50.6507643,2.6156488,"67 Rue Valentin Duriez, 59660 Merville, France"
21983,Shandong Taishan Beer Co Ltd,36.1659428,117.1151934,"Longtan Rd, Taishan Qu, Taian Shi, Shandong Sheng, China"
8943,Old Cottage,25.8527992,-80.1843888,"615 NE 83rd Ln, Miami, FL 33138, USA"
2882,Beer Factory,37.8136111,-96.8500759,"111 W Locust Ave, El Dorado, KS 67042, USA"
113,Samuel Smith Old Brewery (Tadcaster),53.883796,-1.261378,"High St, Tadcaster LS24 9SB, UK"
283,Brouwerij Liefmans,50.8461437,3.6163795,"Aalststraat 200, 9700 Oudenaarde, Belgium"
6078,Klosterbrauerei Scheyern,48.50143749999999,11.4526114,"Schyrenplatz 1 instagram: klosterbrauerei_scheyern facebook: klosterbrauerei, 85298 Scheyern, Germany"
3410,Kelburn Brewing Company,55.8045608,-4.392309099999999,"10 Muriel Ln, Barrhead, Glasgow G78 1QB, UK"
727,Asia Pacific Breweries Ltd.,1.3363877,103.6478,"459 Jln. Ahmad Ibrahim, Singapura 639934"
428,Mahrs-BrÃ¤u,49.8900259,10.906418,"Wunderburg 10, 96050 Bamberg, Germany"
281,"Tsingtao Brewery Co., Ltd.",,,
401,Baltika Breweries,,,
634,Brouwerij Van Eecke N.V.,50.8584767,2.6213794,"Douvieweg 2, 8978 Poperinge, Belgium"
1608,The Shed Restaurant & Brewery,48.3433776,-115.5186078,"36476 U.S. Hwy 2 W, Libby, MT 59923, USA"
5850,Brauerei S. Riegele,48.3673543,10.8848364,"Frölichstraße 26, 86150 Augsburg, Germany"
172,Brauerei C. & A. Veltins GmbH & Co.,51.30654879999999,8.1257336,"An der Streue, 59872 Meschede, Germany"
14033,CervecerÃ­a Minerva,20.620389,-103.4303971,"Interior A3, Calle Lat. Periferico Sur 4250, Pirámides, 45078 Zapopan, Jal., Mexico"
17206,Wolf Beer Company,45.1092396,-93.30673850000001,"8515 Edinburgh Centre Dr, Brooklyn Park, MN 55443, USA"
19476,Beer Here,42.8324043,-88.7197075,"617 E Milwaukee St, Whitewater, WI 53190, USA"
13504,Lucky Labrador Beer Hall,45.5337194,-122.69175,"QUIMBY 1945, NW Quimby St, Portland, OR 97209, USA"
22928,Barrier Brewing Company,40.6391861,-73.6561123,"3001 New St a2, Oceanside, NY 11572, USA"
