Status,Beer_Beerid
Rotating/Seasonal,69005
Year-round,66580
Rotating/Seasonal,71814
Year-round,64885
Year-round,68171
Rotating/Seasonal,74891
Retired (no longer brewed),55061
Rotating/Seasonal,48781
Retired (no longer brewed),55060
Retired (no longer brewed),39302
Year-round,72033
Year-round,51340
Retired (no longer brewed),28210
Retired (no longer brewed),14156
Retired (no longer brewed),14157
Retired (no longer brewed),36352
Retired (no longer brewed),31183
Retired (no longer brewed),28932
Retired (no longer brewed),31036
Retired (no longer brewed),69603
Rotating/Seasonal,75460
Rotating/Seasonal,76465
Retired (no longer brewed),57939
Rotating/Seasonal,68017
Retired (no longer brewed),62310
Retired (no longer brewed),76492
Retired (no longer brewed),69842
Rotating/Seasonal,76955
Year-round,46834
Year-round,75957
Rotating/Seasonal,44156
Year-round,30126
Year-round,72525
Retired (no longer brewed),62010
Retired (no longer brewed),40876
Retired (no longer brewed),47608
Retired (no longer brewed),37885
Retired (no longer brewed),20864
Year-round,45623
Year-round,55502
Retired (no longer brewed),28468
Year-round,74355
Year-round,45642
Year-round,70090
Year-round,68183
Retired (no longer brewed),17814
Year-round,45403
Retired (no longer brewed),36955
Retired (no longer brewed),39896
Retired (no longer brewed),5555
Retired (no longer brewed),36956
Retired (no longer brewed),68050
Retired (no longer brewed),13287
Year-round,60782
Year-round,55056
Year-round,74449
Rotating/Seasonal,19206
Retired (no longer brewed),64497
Retired (no longer brewed),24275
Retired (no longer brewed),41559
Retired (no longer brewed),52170
Rotating/Seasonal,76964
Retired (no longer brewed),27379
Year-round,64725
Retired (no longer brewed),50694
Year-round,50695
Retired (no longer brewed),52884
Retired (no longer brewed),31112
Rotating/Seasonal,61337
Retired (no longer brewed),23615
Retired (no longer brewed),23589
Retired (no longer brewed),40932
Retired (no longer brewed),34520
Year-round,55618
Year-round,54785
Retired (no longer brewed),33731
Retired (no longer brewed),21395
Rotating/Seasonal,52101
Year-round,33737
Year-round,52100
Year-round,33734
Retired (no longer brewed),36965
Retired (no longer brewed),33738
Retired (no longer brewed),33733
Rotating/Seasonal,56576
Retired (no longer brewed),64191
Retired (no longer brewed),74862
Year-round,63866
Retired (no longer brewed),36916
Retired (no longer brewed),20436
Rotating/Seasonal,47393
Retired (no longer brewed),62434
Retired (no longer brewed),15611
Year-round,56190
Retired (no longer brewed),36396
Year-round,67560
Retired (no longer brewed),37965
Retired (no longer brewed),49422
Retired (no longer brewed),40088
Retired (no longer brewed),38331
Retired (no longer brewed),13336
Retired (no longer brewed),3464
Retired (no longer brewed),3463
Rotating/Seasonal,64763
Year-round,72067
Rotating/Seasonal,66472
Year-round,47850
Year-round,47853
Rotating/Seasonal,51754
Rotating/Seasonal,66470
Retired (no longer brewed),14844
Retired (no longer brewed),14842
Retired (no longer brewed),14843
Year-round,72685
Year-round,72686
Rotating/Seasonal,51331
Retired (no longer brewed),15152
Year-round,13108
Rotating/Seasonal,46823
Retired (no longer brewed),27006
Retired (no longer brewed),49917
Rotating/Seasonal,23375
Retired (no longer brewed),48753
Retired (no longer brewed),70355
Rotating/Seasonal,77000
Year-round,77315
Year-round,77030
Year-round,77040
Year-round,55287
Retired (no longer brewed),40826
Year-round,44761
Year-round,44767
Year-round,44762
Year-round,44768
Rotating/Seasonal,71378
Year-round,47488
Retired (no longer brewed),34228
Rotating/Seasonal,34232
Rotating/Seasonal,34230
Year-round,52782
Year-round,52794
Year-round,76033
Retired (no longer brewed),59359
Retired (no longer brewed),48358
Retired (no longer brewed),47590
Retired (no longer brewed),31162
Retired (no longer brewed),16510
Year-round,77094
Retired (no longer brewed),16657
Retired (no longer brewed),40920
Retired (no longer brewed),40982
Retired (no longer brewed),33176
Retired (no longer brewed),21115
Retired (no longer brewed),76022
Rotating/Seasonal,73197
Retired (no longer brewed),17332
Retired (no longer brewed),16020
Retired (no longer brewed),12053
Retired (no longer brewed),36438
Year-round,73596
Rotating/Seasonal,65342
Retired (no longer brewed),41536
Rotating/Seasonal,64623
Year-round,74729
Retired (no longer brewed),63957
Retired (no longer brewed),75259
Rotating/Seasonal,56881
Rotating/Seasonal,72972
Rotating/Seasonal,71526
Retired (no longer brewed),68331
Retired (no longer brewed),74282
Year-round,76389
Retired (no longer brewed),42550
Retired (no longer brewed),39678
Retired (no longer brewed),70164
Rotating/Seasonal,71152
Rotating/Seasonal,74397
Retired (no longer brewed),28871
Retired (no longer brewed),53035
Year-round,76749
Retired (no longer brewed),66332
Year-round,66197
Retired (no longer brewed),75476
Retired (no longer brewed),75381
Retired (no longer brewed),23912
Retired (no longer brewed),15625
Retired (no longer brewed),69951
Retired (no longer brewed),67601
Year-round,76384
Retired (no longer brewed),39939
Retired (no longer brewed),73479
Retired (no longer brewed),39940
Retired (no longer brewed),73895
Rotating/Seasonal,48732
Rotating/Seasonal,48177
Retired (no longer brewed),12346
Retired (no longer brewed),58073
Retired (no longer brewed),48421
Retired (no longer brewed),40323
Rotating/Seasonal,58973
Retired (no longer brewed),59005
Retired (no longer brewed),67091
Retired (no longer brewed),74013
Retired (no longer brewed),64149
Rotating/Seasonal,74905
Retired (no longer brewed),44692
Retired (no longer brewed),58972
Rotating/Seasonal,62085
Retired (no longer brewed),26994
Retired (no longer brewed),36302
Retired (no longer brewed),36338
Retired (no longer brewed),1905
Year-round,49930
Year-round,36865
Rotating/Seasonal,60413
Rotating/Seasonal,43485
Retired (no longer brewed),51953
Retired (no longer brewed),74806
Year-round,63926
Retired (no longer brewed),30253
Rotating/Seasonal,67978
Retired (no longer brewed),15876
Retired (no longer brewed),32450
Retired (no longer brewed),20242
Retired (no longer brewed),12735
Year-round,60805
Retired (no longer brewed),15877
Retired (no longer brewed),23401
Retired (no longer brewed),29621
Retired (no longer brewed),27970
Retired (no longer brewed),48346
Retired (no longer brewed),20548
Retired (no longer brewed),23402
Retired (no longer brewed),43100
Retired (no longer brewed),17422
Retired (no longer brewed),77191
Retired (no longer brewed),77193
Rotating/Seasonal,65628
Rotating/Seasonal,76392
Retired (no longer brewed),11116
Retired (no longer brewed),42944
Retired (no longer brewed),11103
Retired (no longer brewed),11109
Retired (no longer brewed),11115
Retired (no longer brewed),15190
Retired (no longer brewed),46498
Retired (no longer brewed),43507
Retired (no longer brewed),34091
Retired (no longer brewed),41941
Year-round,46707
Year-round,56378
Year-round,58471
Year-round,60459
Retired (no longer brewed),44184
Retired (no longer brewed),5867
Retired (no longer brewed),24431
Retired (no longer brewed),74665
Retired (no longer brewed),39533
Year-round,64809
Retired (no longer brewed),40378
Retired (no longer brewed),49661
Retired (no longer brewed),16412
Retired (no longer brewed),30244
Retired (no longer brewed),16470
Year-round,47955
Retired (no longer brewed),14912
Year-round,14442
Retired (no longer brewed),24688
Retired (no longer brewed),53229
Retired (no longer brewed),76679
Retired (no longer brewed),34983
Retired (no longer brewed),21032
Retired (no longer brewed),68581
Rotating/Seasonal,74510
Year-round,70336
Retired (no longer brewed),6649
Year-round,66100
Retired (no longer brewed),44361
Retired (no longer brewed),44363
Rotating/Seasonal,29042
Year-round,29038
Retired (no longer brewed),24570
Retired (no longer brewed),22485
Rotating/Seasonal,29041
Rotating/Seasonal,70199
Year-round,29037
Rotating/Seasonal,70198
Retired (no longer brewed),52492
Retired (no longer brewed),43583
Retired (no longer brewed),74004
Retired (no longer brewed),52225
Retired (no longer brewed),32962
Retired (no longer brewed),43878
Retired (no longer brewed),43658
Year-round,59636
Retired (no longer brewed),39313
Retired (no longer brewed),43963
Rotating/Seasonal,64779
Retired (no longer brewed),18285
Retired (no longer brewed),15269
Year-round,75025
Rotating/Seasonal,64641
Retired (no longer brewed),6650
Rotating/Seasonal,59330
Rotating/Seasonal,64644
Year-round,69197
Year-round,76340
Year-round,74468
Year-round,71719
Year-round,73881
Rotating/Seasonal,72139
Retired (no longer brewed),6636
Year-round,76005
Retired (no longer brewed),30669
Retired (no longer brewed),31501
Rotating/Seasonal,72318
Retired (no longer brewed),18376
Retired (no longer brewed),30964
Year-round,50467
Year-round,61018
Year-round,46425
Year-round,61027
Retired (no longer brewed),34775
Year-round,34767
Retired (no longer brewed),34745
Year-round,34769
Retired (no longer brewed),41995
Retired (no longer brewed),34778
Year-round,74133
Year-round,74134
Rotating/Seasonal,66824
Rotating/Seasonal,20943
Retired (no longer brewed),25249
Retired (no longer brewed),63920
Retired (no longer brewed),26872
Year-round,72379
Retired (no longer brewed),36544
Year-round,57397
Year-round,55850
Retired (no longer brewed),20848
Rotating/Seasonal,65032
Rotating/Seasonal,65033
Year-round,65034
Rotating/Seasonal,73921
Retired (no longer brewed),37617
Retired (no longer brewed),37698
Retired (no longer brewed),32186
Retired (no longer brewed),14661
Retired (no longer brewed),28920
Retired (no longer brewed),12313
Rotating/Seasonal,63609
Retired (no longer brewed),40100
Retired (no longer brewed),23292
Year-round,68575
Year-round,54408
Retired (no longer brewed),24115
Year-round,61997
Retired (no longer brewed),11350
Retired (no longer brewed),39976
Year-round,75624
Year-round,61998
Year-round,74045
Retired (no longer brewed),51787
Retired (no longer brewed),21322
Retired (no longer brewed),21378
Year-round,63086
Retired (no longer brewed),72697
Retired (no longer brewed),35435
Retired (no longer brewed),35447
Retired (no longer brewed),37608
Retired (no longer brewed),54344
Retired (no longer brewed),68733
Retired (no longer brewed),26919
Retired (no longer brewed),35439
Rotating/Seasonal,68795
Retired (no longer brewed),35434
Retired (no longer brewed),70536
Rotating/Seasonal,74083
Rotating/Seasonal,68794
Retired (no longer brewed),35436
Retired (no longer brewed),68791
Retired (no longer brewed),68793
Retired (no longer brewed),38037
Rotating/Seasonal,42462
Rotating/Seasonal,64697
Rotating/Seasonal,75403
Rotating/Seasonal,72375
Retired (no longer brewed),68170
Retired (no longer brewed),41482
Retired (no longer brewed),51291
Retired (no longer brewed),69480
Rotating/Seasonal,71759
Retired (no longer brewed),60475
Retired (no longer brewed),71190
Retired (no longer brewed),60406
Retired (no longer brewed),70912
Retired (no longer brewed),32419
Retired (no longer brewed),42031
Retired (no longer brewed),28557
Retired (no longer brewed),41782
Retired (no longer brewed),43062
Retired (no longer brewed),18925
Retired (no longer brewed),38923
Retired (no longer brewed),61853
Retired (no longer brewed),36958
Retired (no longer brewed),38921
Rotating/Seasonal,72836
Retired (no longer brewed),18917
Rotating/Seasonal,61196
Retired (no longer brewed),43061
Rotating/Seasonal,76076
Retired (no longer brewed),49587
Retired (no longer brewed),73664
Retired (no longer brewed),54816
Retired (no longer brewed),73709
Rotating/Seasonal,54775
Retired (no longer brewed),54893
Retired (no longer brewed),62266
Retired (no longer brewed),57524
Retired (no longer brewed),68011
Retired (no longer brewed),17025
Retired (no longer brewed),10321
Retired (no longer brewed),8281
Retired (no longer brewed),8517
Retired (no longer brewed),9513
Year-round,28973
Retired (no longer brewed),75748
Retired (no longer brewed),39294
Retired (no longer brewed),17945
Retired (no longer brewed),17924
Rotating/Seasonal,45996
Retired (no longer brewed),17939
Rotating/Seasonal,64479
Retired (no longer brewed),75605
Retired (no longer brewed),17937
Year-round,9772
Retired (no longer brewed),26631
Retired (no longer brewed),17951
Retired (no longer brewed),40978
Rotating/Seasonal,64478
Retired (no longer brewed),31262
Retired (no longer brewed),17850
Retired (no longer brewed),12341
Retired (no longer brewed),36081
Retired (no longer brewed),65970
Retired (no longer brewed),4731
Retired (no longer brewed),38002
Retired (no longer brewed),10861
Year-round,49565
Retired (no longer brewed),29863
Retired (no longer brewed),29866
Retired (no longer brewed),29868
Retired (no longer brewed),30011
Retired (no longer brewed),29864
Rotating/Seasonal,54108
Year-round,71143
Retired (no longer brewed),28641
Retired (no longer brewed),28640
Retired (no longer brewed),28652
Retired (no longer brewed),34009
Retired (no longer brewed),72678
Retired (no longer brewed),75831
Retired (no longer brewed),29606
Year-round,58189
Retired (no longer brewed),37517
Year-round,56156
Year-round,29263
Year-round,29260
Year-round,58790
Retired (no longer brewed),57467
Year-round,29261
Retired (no longer brewed),74857
Rotating/Seasonal,74804
Retired (no longer brewed),41979
Retired (no longer brewed),41978
Retired (no longer brewed),41977
Retired (no longer brewed),39226
Year-round,76991
Retired (no longer brewed),30503
Retired (no longer brewed),37108
Year-round,48818
Year-round,75925
Retired (no longer brewed),28274
Retired (no longer brewed),15094
Retired (no longer brewed),37580
Retired (no longer brewed),37581
Retired (no longer brewed),37582
Retired (no longer brewed),38825
Retired (no longer brewed),37583
Rotating/Seasonal,77304
Retired (no longer brewed),54826
Rotating/Seasonal,63706
Retired (no longer brewed),8657
Retired (no longer brewed),31209
Retired (no longer brewed),57890
Rotating/Seasonal,31210
Retired (no longer brewed),31133
Retired (no longer brewed),44586
Retired (no longer brewed),31211
Year-round,70283
Retired (no longer brewed),73338
Retired (no longer brewed),58962
Retired (no longer brewed),71672
Year-round,51163
Rotating/Seasonal,71667
Rotating/Seasonal,44383
Retired (no longer brewed),74687
Year-round,51167
Retired (no longer brewed),74692
Year-round,51206
Rotating/Seasonal,74688
Year-round,71665
Retired (no longer brewed),74690
Retired (no longer brewed),74689
Retired (no longer brewed),51168
Retired (no longer brewed),51164
Retired (no longer brewed),51162
Retired (no longer brewed),44650
Retired (no longer brewed),71666
Rotating/Seasonal,51881
Retired (no longer brewed),7790
Year-round,76530
Year-round,74041
Retired (no longer brewed),15392
Retired (no longer brewed),8425
Year-round,64911
Year-round,51485
Year-round,19609
Retired (no longer brewed),34077
Retired (no longer brewed),12810
Retired (no longer brewed),19904
Rotating/Seasonal,65553
Retired (no longer brewed),13923
Retired (no longer brewed),13924
Retired (no longer brewed),13058
Retired (no longer brewed),11215
Retired (no longer brewed),13137
Retired (no longer brewed),13136
Retired (no longer brewed),11214
Year-round,74387
Year-round,67346
Rotating/Seasonal,51088
Retired (no longer brewed),49080
Retired (no longer brewed),49695
Retired (no longer brewed),47447
Retired (no longer brewed),49690
Retired (no longer brewed),40513
Retired (no longer brewed),15395
Retired (no longer brewed),15378
Retired (no longer brewed),22020
Year-round,48423
Retired (no longer brewed),43419
Retired (no longer brewed),76439
Rotating/Seasonal,70020
Year-round,73475
Rotating/Seasonal,69674
Rotating/Seasonal,73754
Rotating/Seasonal,75993
Year-round,72995
Retired (no longer brewed),76438
Retired (no longer brewed),28935
Retired (no longer brewed),76678
Retired (no longer brewed),56679
Rotating/Seasonal,70657
Retired (no longer brewed),57620
Retired (no longer brewed),56695
Retired (no longer brewed),12291
Rotating/Seasonal,69211
Rotating/Seasonal,69214
Retired (no longer brewed),43723
Retired (no longer brewed),19867
Retired (no longer brewed),26104
Year-round,72728
Retired (no longer brewed),7509
Rotating/Seasonal,69964
Retired (no longer brewed),34227
Year-round,44572
Year-round,53153
Retired (no longer brewed),7630
Retired (no longer brewed),18185
Retired (no longer brewed),24708
Retired (no longer brewed),24711
Retired (no longer brewed),24712
Retired (no longer brewed),44540
Retired (no longer brewed),47739
Retired (no longer brewed),27019
Retired (no longer brewed),36559
Retired (no longer brewed),48390
Rotating/Seasonal,68972
Retired (no longer brewed),69294
Retired (no longer brewed),69210
Retired (no longer brewed),76112
Year-round,68376
Retired (no longer brewed),73573
Rotating/Seasonal,69213
Year-round,66307
Retired (no longer brewed),42921
Year-round,61929
Retired (no longer brewed),77296
Year-round,69231
Year-round,67730
Year-round,65130
Year-round,74720
Rotating/Seasonal,72613
Retired (no longer brewed),61456
Year-round,60738
Rotating/Seasonal,64704
Rotating/Seasonal,58043
Year-round,76791
Retired (no longer brewed),28697
Retired (no longer brewed),61419
Rotating/Seasonal,63593
Rotating/Seasonal,44610
Retired (no longer brewed),40550
Rotating/Seasonal,52921
Retired (no longer brewed),76058
Rotating/Seasonal,46098
Rotating/Seasonal,76499
Rotating/Seasonal,54858
Rotating/Seasonal,54856
Rotating/Seasonal,55228
Rotating/Seasonal,69089
Rotating/Seasonal,55830
Retired (no longer brewed),35295
Retired (no longer brewed),22644
Year-round,74472
Year-round,71853
Retired (no longer brewed),41235
Retired (no longer brewed),41740
Retired (no longer brewed),31746
Year-round,55225
Year-round,55222
Year-round,55227
Year-round,55223
Rotating/Seasonal,65859
Year-round,49327
Retired (no longer brewed),28175
Retired (no longer brewed),35147
Year-round,68762
Rotating/Seasonal,66557
Retired (no longer brewed),8714
Retired (no longer brewed),47553
Year-round,44823
Year-round,30589
Retired (no longer brewed),47067
Retired (no longer brewed),12311
Retired (no longer brewed),27361
Year-round,53021
Year-round,72842
Rotating/Seasonal,72814
Retired (no longer brewed),8290
Rotating/Seasonal,70352
Rotating/Seasonal,57386
Rotating/Seasonal,57216
Retired (no longer brewed),74724
Retired (no longer brewed),59470
Retired (no longer brewed),22147
Rotating/Seasonal,38356
Retired (no longer brewed),8385
Rotating/Seasonal,70351
Retired (no longer brewed),38361
Rotating/Seasonal,76589
Retired (no longer brewed),22730
Retired (no longer brewed),22148
Rotating/Seasonal,57227
Rotating/Seasonal,70034
Retired (no longer brewed),16378
Rotating/Seasonal,64442
Rotating/Seasonal,57225
Rotating/Seasonal,56162
Rotating/Seasonal,76590
Year-round,63206
Rotating/Seasonal,70033
Retired (no longer brewed),64387
Rotating/Seasonal,22035
Retired (no longer brewed),40050
Retired (no longer brewed),40453
Year-round,69627
Retired (no longer brewed),15810
Retired (no longer brewed),17005
Retired (no longer brewed),15358
Retired (no longer brewed),17463
Year-round,70683
Year-round,72542
Year-round,34856
Year-round,51508
Year-round,69694
Rotating/Seasonal,74952
Retired (no longer brewed),37553
Retired (no longer brewed),38529
Retired (no longer brewed),74887
Retired (no longer brewed),55885
Retired (no longer brewed),73525
Retired (no longer brewed),48357
Retired (no longer brewed),59485
Retired (no longer brewed),30295
Retired (no longer brewed),55740
Retired (no longer brewed),72709
Retired (no longer brewed),56371
Retired (no longer brewed),76333
Retired (no longer brewed),35332
Retired (no longer brewed),72871
Retired (no longer brewed),57892
Retired (no longer brewed),60040
Retired (no longer brewed),69730
Retired (no longer brewed),63161
Retired (no longer brewed),36696
Retired (no longer brewed),77214
Retired (no longer brewed),42935
Retired (no longer brewed),73668
Retired (no longer brewed),60746
Retired (no longer brewed),63171
Retired (no longer brewed),72870
Retired (no longer brewed),58376
Retired (no longer brewed),55184
Retired (no longer brewed),73136
Retired (no longer brewed),76706
Retired (no longer brewed),40734
Retired (no longer brewed),46409
Retired (no longer brewed),71423
Retired (no longer brewed),73528
Retired (no longer brewed),45342
Retired (no longer brewed),68849
Rotating/Seasonal,68692
Retired (no longer brewed),73461
Retired (no longer brewed),73462
Retired (no longer brewed),64106
Rotating/Seasonal,72385
Retired (no longer brewed),73459
Rotating/Seasonal,65704
Retired (no longer brewed),72631
Rotating/Seasonal,68694
Retired (no longer brewed),25764
Rotating/Seasonal,45633
Year-round,28588
Retired (no longer brewed),12912
Retired (no longer brewed),63333
Retired (no longer brewed),22453
Year-round,70952
Retired (no longer brewed),31810
