Status,Beer_Beerid
Retired (no longer brewed),76448
Year-round,19056
Year-round,19058
Retired (no longer brewed),41370
Rotating/Seasonal,67191
Retired (no longer brewed),61181
Retired (no longer brewed),72840
Retired (no longer brewed),27090
Retired (no longer brewed),72841
Rotating/Seasonal,76734
Rotating/Seasonal,76735
Retired (no longer brewed),66679
Retired (no longer brewed),42937
Retired (no longer brewed),68501
Rotating/Seasonal,73274
Retired (no longer brewed),58816
Rotating/Seasonal,76733
Retired (no longer brewed),77215
Retired (no longer brewed),21059
Retired (no longer brewed),65964
Retired (no longer brewed),47044
Rotating/Seasonal,76223
Retired (no longer brewed),31509
Retired (no longer brewed),66027
Rotating/Seasonal,66028
Rotating/Seasonal,73273
Year-round,73319
Rotating/Seasonal,49805
Year-round,50142
Retired (no longer brewed),31013
Year-round,36813
Retired (no longer brewed),60880
Retired (no longer brewed),68800
Rotating/Seasonal,73213
Year-round,50855
Year-round,50856
Rotating/Seasonal,50857
Year-round,62386
Retired (no longer brewed),18141
Retired (no longer brewed),45716
Retired (no longer brewed),48589
Retired (no longer brewed),43827
Retired (no longer brewed),48590
Retired (no longer brewed),48591
Retired (no longer brewed),45710
Retired (no longer brewed),45718
Retired (no longer brewed),48595
Retired (no longer brewed),43860
Retired (no longer brewed),43888
Retired (no longer brewed),48594
Retired (no longer brewed),48592
Retired (no longer brewed),43826
Retired (no longer brewed),48593
Retired (no longer brewed),8703
Rotating/Seasonal,51453
Retired (no longer brewed),43264
Retired (no longer brewed),2509
Retired (no longer brewed),27299
Year-round,57403
Retired (no longer brewed),63317
Year-round,70957
Rotating/Seasonal,60871
Year-round,73336
Rotating/Seasonal,44643
Retired (no longer brewed),18736
Year-round,55691
Retired (no longer brewed),9186
Retired (no longer brewed),23429
Retired (no longer brewed),9185
Rotating/Seasonal,45531
Retired (no longer brewed),27411
Rotating/Seasonal,58969
Retired (no longer brewed),48694
Rotating/Seasonal,34657
Retired (no longer brewed),21442
Retired (no longer brewed),59407
Rotating/Seasonal,60386
Retired (no longer brewed),29790
Retired (no longer brewed),58158
Retired (no longer brewed),23288
Retired (no longer brewed),41221
Rotating/Seasonal,72797
Retired (no longer brewed),23246
Year-round,74097
Retired (no longer brewed),23260
Year-round,72799
Rotating/Seasonal,71099
Rotating/Seasonal,68420
Rotating/Seasonal,64898
Retired (no longer brewed),12222
Rotating/Seasonal,57217
Retired (no longer brewed),76793
Retired (no longer brewed),12195
Retired (no longer brewed),53539
Retired (no longer brewed),20455
Retired (no longer brewed),75948
Retired (no longer brewed),69013
Retired (no longer brewed),69015
Retired (no longer brewed),74220
Retired (no longer brewed),45446
Retired (no longer brewed),47532
Retired (no longer brewed),48801
Retired (no longer brewed),49024
Retired (no longer brewed),44099
Retired (no longer brewed),52025
Retired (no longer brewed),43925
Retired (no longer brewed),32987
Year-round,71714
Retired (no longer brewed),30791
Rotating/Seasonal,25640
Retired (no longer brewed),28530
Retired (no longer brewed),40343
Rotating/Seasonal,62764
Rotating/Seasonal,51472
Retired (no longer brewed),6174
Retired (no longer brewed),31910
Year-round,69491
Retired (no longer brewed),32266
Rotating/Seasonal,53225
Retired (no longer brewed),22406
Retired (no longer brewed),66670
Retired (no longer brewed),70532
Retired (no longer brewed),36189
Retired (no longer brewed),49020
Retired (no longer brewed),23255
Rotating/Seasonal,48331
Retired (no longer brewed),46000
Retired (no longer brewed),49509
Retired (no longer brewed),1890
Retired (no longer brewed),57064
Rotating/Seasonal,67767
Retired (no longer brewed),7053
Retired (no longer brewed),26263
Retired (no longer brewed),26399
Year-round,64556
Rotating/Seasonal,50767
Retired (no longer brewed),28886
Rotating/Seasonal,67547
Rotating/Seasonal,73536
Rotating/Seasonal,51637
Retired (no longer brewed),42066
Rotating/Seasonal,51936
Rotating/Seasonal,59249
Year-round,61099
Rotating/Seasonal,51010
Retired (no longer brewed),54813
Retired (no longer brewed),15271
Rotating/Seasonal,54156
Retired (no longer brewed),66798
Rotating/Seasonal,66796
Retired (no longer brewed),7986
Year-round,71013
Rotating/Seasonal,57993
Retired (no longer brewed),41099
Year-round,52349
Retired (no longer brewed),27788
Year-round,47197
Retired (no longer brewed),71459
Rotating/Seasonal,71458
Rotating/Seasonal,47202
Retired (no longer brewed),68907
Year-round,48580
Retired (no longer brewed),29176
Retired (no longer brewed),27393
Retired (no longer brewed),23057
Retired (no longer brewed),47775
Retired (no longer brewed),50164
Retired (no longer brewed),63410
Retired (no longer brewed),59392
Retired (no longer brewed),59865
Retired (no longer brewed),69849
Retired (no longer brewed),69850
Retired (no longer brewed),63409
Retired (no longer brewed),56633
Retired (no longer brewed),57628
Retired (no longer brewed),59390
Retired (no longer brewed),47285
Year-round,51769
Retired (no longer brewed),37303
Retired (no longer brewed),2488
Retired (no longer brewed),37299
Rotating/Seasonal,71901
Rotating/Seasonal,57235
Retired (no longer brewed),76615
Retired (no longer brewed),59075
Retired (no longer brewed),37301
Year-round,75834
Retired (no longer brewed),66143
Retired (no longer brewed),68967
Retired (no longer brewed),45785
Retired (no longer brewed),66139
Retired (no longer brewed),54360
Retired (no longer brewed),59195
Retired (no longer brewed),41948
Retired (no longer brewed),61605
Retired (no longer brewed),21108
Rotating/Seasonal,49310
Retired (no longer brewed),48286
Rotating/Seasonal,71924
Rotating/Seasonal,71929
Rotating/Seasonal,71928
Rotating/Seasonal,71927
Retired (no longer brewed),16125
Retired (no longer brewed),69576
Retired (no longer brewed),63139
Retired (no longer brewed),63140
Rotating/Seasonal,75720
Rotating/Seasonal,63992
Retired (no longer brewed),25477
Retired (no longer brewed),17787
Retired (no longer brewed),48166
Retired (no longer brewed),54381
Retired (no longer brewed),45421
Retired (no longer brewed),54380
Retired (no longer brewed),53833
Year-round,76945
Rotating/Seasonal,63505
Retired (no longer brewed),76978
Retired (no longer brewed),11989
Retired (no longer brewed),8138
Retired (no longer brewed),33415
Retired (no longer brewed),19899
Retired (no longer brewed),9859
Retired (no longer brewed),13471
Retired (no longer brewed),16964
Retired (no longer brewed),28820
Retired (no longer brewed),61264
Retired (no longer brewed),10016
Retired (no longer brewed),11580
Retired (no longer brewed),41704
Retired (no longer brewed),41703
Retired (no longer brewed),60254
Retired (no longer brewed),52344
Retired (no longer brewed),60255
Year-round,76692
Year-round,34608
Rotating/Seasonal,73612
Rotating/Seasonal,70294
Retired (no longer brewed),72878
Year-round,70789
Rotating/Seasonal,75625
Rotating/Seasonal,63506
Retired (no longer brewed),14984
Retired (no longer brewed),14986
Retired (no longer brewed),14985
Year-round,70725
Year-round,75498
Retired (no longer brewed),49810
Retired (no longer brewed),32505
Retired (no longer brewed),27679
Retired (no longer brewed),46813
Retired (no longer brewed),20843
Retired (no longer brewed),25845
Retired (no longer brewed),23556
Retired (no longer brewed),20003
Retired (no longer brewed),50417
Year-round,69837
Retired (no longer brewed),43587
Retired (no longer brewed),19385
Retired (no longer brewed),32899
Retired (no longer brewed),22216
Retired (no longer brewed),13468
Retired (no longer brewed),14616
Retired (no longer brewed),37857
Retired (no longer brewed),37859
Retired (no longer brewed),11811
Retired (no longer brewed),11752
Retired (no longer brewed),11751
Retired (no longer brewed),13457
Retired (no longer brewed),11907
Retired (no longer brewed),17104
Retired (no longer brewed),17103
Retired (no longer brewed),38049
Year-round,56574
Year-round,75252
Year-round,64172
Rotating/Seasonal,64366
Year-round,64283
Retired (no longer brewed),52091
Retired (no longer brewed),31192
Retired (no longer brewed),72109
Retired (no longer brewed),72345
Rotating/Seasonal,44688
Retired (no longer brewed),49317
Retired (no longer brewed),70450
Retired (no longer brewed),44548
Retired (no longer brewed),67916
Rotating/Seasonal,75393
Year-round,45693
Year-round,45691
Year-round,60710
Year-round,56713
Year-round,57794
Year-round,76969
Year-round,56898
Year-round,61761
Year-round,57138
Rotating/Seasonal,66777
Retired (no longer brewed),17789
Retired (no longer brewed),19323
Retired (no longer brewed),19322
Rotating/Seasonal,57236
Retired (no longer brewed),20627
Retired (no longer brewed),20788
Rotating/Seasonal,21158
Retired (no longer brewed),64070
Retired (no longer brewed),19321
Year-round,46029
Year-round,45756
Year-round,45895
Year-round,41814
Retired (no longer brewed),2674
Retired (no longer brewed),7355
Retired (no longer brewed),9676
Retired (no longer brewed),7893
Retired (no longer brewed),8707
Retired (no longer brewed),44274
Rotating/Seasonal,45569
Rotating/Seasonal,32800
Rotating/Seasonal,67794
Retired (no longer brewed),61839
Retired (no longer brewed),35302
Rotating/Seasonal,29328
Retired (no longer brewed),32005
Retired (no longer brewed),76493
Rotating/Seasonal,74731
Rotating/Seasonal,51537
Rotating/Seasonal,1049
Rotating/Seasonal,54248
Rotating/Seasonal,29338
Year-round,1045
Rotating/Seasonal,40097
Retired (no longer brewed),29371
Retired (no longer brewed),29339
Rotating/Seasonal,29334
Retired (no longer brewed),73137
Retired (no longer brewed),62595
Retired (no longer brewed),53879
Rotating/Seasonal,74885
Rotating/Seasonal,77247
Retired (no longer brewed),67623
Rotating/Seasonal,71016
Year-round,52188
Retired (no longer brewed),11815
Retired (no longer brewed),43855
Rotating/Seasonal,66435
Year-round,66434
Year-round,69508
Retired (no longer brewed),65845
Retired (no longer brewed),48910
Retired (no longer brewed),76599
Year-round,76596
Rotating/Seasonal,76598
Year-round,76597
Rotating/Seasonal,76600
Retired (no longer brewed),31799
Retired (no longer brewed),71991
Rotating/Seasonal,50982
Rotating/Seasonal,60894
Rotating/Seasonal,61035
Rotating/Seasonal,71197
Rotating/Seasonal,58854
Rotating/Seasonal,58852
Retired (no longer brewed),75823
Retired (no longer brewed),42908
Rotating/Seasonal,60893
Rotating/Seasonal,68493
Retired (no longer brewed),66816
Rotating/Seasonal,58856
Retired (no longer brewed),76160
Retired (no longer brewed),69142
Rotating/Seasonal,57543
Rotating/Seasonal,47722
Rotating/Seasonal,71211
Retired (no longer brewed),44089
Year-round,48531
Retired (no longer brewed),15590
Retired (no longer brewed),24783
Retired (no longer brewed),37096
Retired (no longer brewed),57935
Retired (no longer brewed),46072
Retired (no longer brewed),22029
Year-round,62691
Retired (no longer brewed),42594
Retired (no longer brewed),28407
Rotating/Seasonal,54881
Rotating/Seasonal,47388
Year-round,54875
Rotating/Seasonal,54874
Rotating/Seasonal,54877
Rotating/Seasonal,55652
Rotating/Seasonal,46574
Year-round,52198
Year-round,27760
Retired (no longer brewed),52657
Retired (no longer brewed),22351
Rotating/Seasonal,42981
Rotating/Seasonal,50468
Retired (no longer brewed),20479
Retired (no longer brewed),57834
Rotating/Seasonal,33570
Retired (no longer brewed),27279
Year-round,43633
Retired (no longer brewed),75093
Year-round,55004
Retired (no longer brewed),39021
Retired (no longer brewed),35128
Year-round,72053
Year-round,65204
Year-round,54326
Retired (no longer brewed),68229
Retired (no longer brewed),73439
Retired (no longer brewed),75704
Retired (no longer brewed),64025
Retired (no longer brewed),72829
Retired (no longer brewed),75857
Rotating/Seasonal,20256
Retired (no longer brewed),34705
Retired (no longer brewed),30740
Retired (no longer brewed),8837
Retired (no longer brewed),29471
Year-round,75360
Year-round,50335
Year-round,50334
Year-round,76686
Year-round,69424
Year-round,16572
Retired (no longer brewed),16583
Retired (no longer brewed),69425
Retired (no longer brewed),46067
Retired (no longer brewed),33106
Rotating/Seasonal,46044
Rotating/Seasonal,54054
Retired (no longer brewed),65642
Retired (no longer brewed),11755
Retired (no longer brewed),48538
Retired (no longer brewed),54055
Retired (no longer brewed),40600
Retired (no longer brewed),40603
Rotating/Seasonal,61780
Retired (no longer brewed),14110
Rotating/Seasonal,44565
Retired (no longer brewed),11277
Year-round,58404
Retired (no longer brewed),76516
Rotating/Seasonal,55446
Retired (no longer brewed),51650
Retired (no longer brewed),40598
Retired (no longer brewed),45157
Retired (no longer brewed),44567
Retired (no longer brewed),28754
Retired (no longer brewed),28757
Retired (no longer brewed),40599
Retired (no longer brewed),24028
Rotating/Seasonal,54056
Retired (no longer brewed),59568
Retired (no longer brewed),41487
Retired (no longer brewed),46953
Retired (no longer brewed),12996
Retired (no longer brewed),67285
Rotating/Seasonal,75719
Retired (no longer brewed),48355
Retired (no longer brewed),18906
Retired (no longer brewed),73125
Year-round,5882
Year-round,74960
Year-round,5874
Retired (no longer brewed),16975
Retired (no longer brewed),5875
Retired (no longer brewed),5880
Year-round,76956
