Status,Beer_Beerid
Retired (no longer brewed),73117
Retired (no longer brewed),49764
Retired (no longer brewed),61988
Rotating/Seasonal,46794
Retired (no longer brewed),66047
Retired (no longer brewed),51394
Rotating/Seasonal,59314
Rotating/Seasonal,47405
Rotating/Seasonal,56354
Rotating/Seasonal,77007
Rotating/Seasonal,71220
Rotating/Seasonal,53310
Rotating/Seasonal,54405
Retired (no longer brewed),46158
Retired (no longer brewed),69190
Retired (no longer brewed),70839
Retired (no longer brewed),25328
Retired (no longer brewed),3745
Retired (no longer brewed),37275
Rotating/Seasonal,77186
Rotating/Seasonal,77298
Rotating/Seasonal,77297
Year-round,68156
Year-round,60897
Year-round,71778
Year-round,60815
Rotating/Seasonal,69097
Retired (no longer brewed),31640
Retired (no longer brewed),43281
Retired (no longer brewed),75980
Rotating/Seasonal,68524
Rotating/Seasonal,65846
Rotating/Seasonal,69064
Retired (no longer brewed),75663
Rotating/Seasonal,74431
Retired (no longer brewed),54257
Rotating/Seasonal,74432
Rotating/Seasonal,72132
Rotating/Seasonal,71306
Retired (no longer brewed),36248
Retired (no longer brewed),67078
Rotating/Seasonal,67077
Rotating/Seasonal,68525
Retired (no longer brewed),34942
Retired (no longer brewed),33648
Retired (no longer brewed),74489
Retired (no longer brewed),69409
Retired (no longer brewed),44310
Rotating/Seasonal,68164
Retired (no longer brewed),74490
Retired (no longer brewed),39451
Retired (no longer brewed),39427
Retired (no longer brewed),39452
Retired (no longer brewed),38596
Retired (no longer brewed),38595
Retired (no longer brewed),38594
Retired (no longer brewed),38597
Year-round,70484
Year-round,57765
Year-round,58485
Retired (no longer brewed),24509
Rotating/Seasonal,73922
Year-round,33411
Year-round,74157
Year-round,33437
Year-round,50783
Year-round,50782
Year-round,50820
Rotating/Seasonal,69463
Retired (no longer brewed),66223
Year-round,34616
Rotating/Seasonal,68828
Year-round,56412
Retired (no longer brewed),31411
Retired (no longer brewed),51416
Retired (no longer brewed),47798
Rotating/Seasonal,58585
Retired (no longer brewed),52210
Year-round,60734
Retired (no longer brewed),15676
Retired (no longer brewed),21020
Rotating/Seasonal,67536
Retired (no longer brewed),20983
Retired (no longer brewed),37928
Year-round,52413
Retired (no longer brewed),69263
Retired (no longer brewed),75481
Retired (no longer brewed),69903
Retired (no longer brewed),40857
Retired (no longer brewed),33527
Year-round,68684
Year-round,60914
Retired (no longer brewed),55237
Year-round,61575
Retired (no longer brewed),75692
Rotating/Seasonal,69138
Retired (no longer brewed),49542
Retired (no longer brewed),47825
Year-round,75695
Year-round,48465
Retired (no longer brewed),31800
Retired (no longer brewed),31150
Retired (no longer brewed),31147
Retired (no longer brewed),74727
Retired (no longer brewed),57396
Retired (no longer brewed),21474
Year-round,55859
Retired (no longer brewed),21476
Rotating/Seasonal,60611
Retired (no longer brewed),47246
Retired (no longer brewed),46739
Retired (no longer brewed),23231
Rotating/Seasonal,47247
Retired (no longer brewed),46735
Rotating/Seasonal,46736
Rotating/Seasonal,46737
Retired (no longer brewed),47257
Retired (no longer brewed),21475
Retired (no longer brewed),23230
Year-round,71435
Retired (no longer brewed),36881
Year-round,56077
Retired (no longer brewed),43370
Rotating/Seasonal,34320
Retired (no longer brewed),43462
Rotating/Seasonal,54638
Year-round,54631
Retired (no longer brewed),35066
Retired (no longer brewed),47083
Rotating/Seasonal,75653
Retired (no longer brewed),42869
Retired (no longer brewed),49382
Retired (no longer brewed),49411
Retired (no longer brewed),49495
Retired (no longer brewed),48820
Retired (no longer brewed),49009
Retired (no longer brewed),16564
Retired (no longer brewed),17029
Retired (no longer brewed),18438
Retired (no longer brewed),34211
Rotating/Seasonal,61434
Retired (no longer brewed),41969
Retired (no longer brewed),41974
Year-round,3289
Retired (no longer brewed),49812
Rotating/Seasonal,49813
Retired (no longer brewed),74369
Retired (no longer brewed),28715
Retired (no longer brewed),33265
Year-round,18743
Retired (no longer brewed),61201
Retired (no longer brewed),60296
Year-round,65433
Retired (no longer brewed),63883
Rotating/Seasonal,34398
Retired (no longer brewed),65693
Rotating/Seasonal,69450
Year-round,47209
Retired (no longer brewed),20326
Retired (no longer brewed),35050
Retired (no longer brewed),42384
Retired (no longer brewed),42386
Year-round,62009
Rotating/Seasonal,51527
Year-round,61388
Retired (no longer brewed),15440
Retired (no longer brewed),74842
Retired (no longer brewed),74703
Retired (no longer brewed),49402
Rotating/Seasonal,67861
Retired (no longer brewed),76120
Retired (no longer brewed),61687
Retired (no longer brewed),68799
Retired (no longer brewed),68801
Retired (no longer brewed),77081
Retired (no longer brewed),68798
Retired (no longer brewed),23393
Rotating/Seasonal,64784
Retired (no longer brewed),71877
Retired (no longer brewed),58847
Rotating/Seasonal,66129
Retired (no longer brewed),76094
Retired (no longer brewed),71852
Rotating/Seasonal,71879
Retired (no longer brewed),22177
Rotating/Seasonal,50811
Retired (no longer brewed),76293
Rotating/Seasonal,72770
Retired (no longer brewed),35253
Rotating/Seasonal,72769
Rotating/Seasonal,54376
Retired (no longer brewed),77111
Rotating/Seasonal,67860
Retired (no longer brewed),72768
Retired (no longer brewed),73349
Retired (no longer brewed),41451
Rotating/Seasonal,50018
Retired (no longer brewed),63580
Retired (no longer brewed),50031
Retired (no longer brewed),73350
Retired (no longer brewed),44530
Retired (no longer brewed),68961
Retired (no longer brewed),75569
Retired (no longer brewed),50007
Retired (no longer brewed),66879
Retired (no longer brewed),27606
Rotating/Seasonal,71932
Retired (no longer brewed),64289
Year-round,62299
Retired (no longer brewed),39769
Retired (no longer brewed),27933
Rotating/Seasonal,75718
Retired (no longer brewed),31809
Retired (no longer brewed),30847
Retired (no longer brewed),27405
Rotating/Seasonal,68254
Retired (no longer brewed),57142
Retired (no longer brewed),71489
Retired (no longer brewed),71895
Retired (no longer brewed),17459
Year-round,65721
Rotating/Seasonal,75447
Year-round,33271
Year-round,66023
Rotating/Seasonal,71921
Retired (no longer brewed),71918
Year-round,66008
Year-round,66009
Retired (no longer brewed),33961
Year-round,63747
Retired (no longer brewed),30505
Rotating/Seasonal,47740
Retired (no longer brewed),27780
Retired (no longer brewed),26134
Year-round,21901
Retired (no longer brewed),37453
Retired (no longer brewed),24248
Retired (no longer brewed),10853
Retired (no longer brewed),68991
Year-round,77161
Retired (no longer brewed),31694
Retired (no longer brewed),38822
Retired (no longer brewed),7443
Retired (no longer brewed),26588
Retired (no longer brewed),63137
Retired (no longer brewed),26262
Year-round,54634
Retired (no longer brewed),28982
Rotating/Seasonal,45038
Retired (no longer brewed),20882
Retired (no longer brewed),20957
Rotating/Seasonal,73390
Rotating/Seasonal,45150
Retired (no longer brewed),22405
Year-round,28898
Retired (no longer brewed),15319
Rotating/Seasonal,68639
Year-round,20313
Retired (no longer brewed),75550
Retired (no longer brewed),16448
Rotating/Seasonal,45383
Retired (no longer brewed),20958
Retired (no longer brewed),15945
Retired (no longer brewed),15946
Retired (no longer brewed),43565
Retired (no longer brewed),54266
Retired (no longer brewed),67605
Retired (no longer brewed),67569
Retired (no longer brewed),67614
Retired (no longer brewed),63266
Year-round,15488
Retired (no longer brewed),15524
Retired (no longer brewed),21374
Year-round,55338
Year-round,51909
Retired (no longer brewed),16043
Retired (no longer brewed),40584
Retired (no longer brewed),41833
Retired (no longer brewed),29217
Retired (no longer brewed),35926
Retired (no longer brewed),40862
Retired (no longer brewed),64229
Retired (no longer brewed),67761
Rotating/Seasonal,64237
Retired (no longer brewed),16887
Retired (no longer brewed),26388
Retired (no longer brewed),27215
Retired (no longer brewed),26386
Retired (no longer brewed),26387
Year-round,67909
Year-round,52319
Retired (no longer brewed),19491
Year-round,62199
Retired (no longer brewed),67475
Retired (no longer brewed),25837
Retired (no longer brewed),44013
Retired (no longer brewed),44014
Retired (no longer brewed),22202
Retired (no longer brewed),61242
Retired (no longer brewed),12364
Year-round,57598
Year-round,58556
Year-round,67141
Retired (no longer brewed),16800
Retired (no longer brewed),57074
Retired (no longer brewed),32156
Retired (no longer brewed),26127
Retired (no longer brewed),14891
Retired (no longer brewed),14892
Year-round,24697
Retired (no longer brewed),24698
Year-round,22845
Retired (no longer brewed),30689
Year-round,75212
Year-round,61195
Year-round,73382
Retired (no longer brewed),40942
Year-round,50709
Year-round,61287
Retired (no longer brewed),45437
Year-round,71290
Retired (no longer brewed),43290
Year-round,74192
Rotating/Seasonal,74841
Retired (no longer brewed),65612
Retired (no longer brewed),57589
Retired (no longer brewed),41024
Rotating/Seasonal,57533
Retired (no longer brewed),37533
Retired (no longer brewed),43436
Retired (no longer brewed),41075
Year-round,45607
Retired (no longer brewed),39262
Retired (no longer brewed),20105
Retired (no longer brewed),51244
Retired (no longer brewed),36932
Retired (no longer brewed),36930
Rotating/Seasonal,76728
Retired (no longer brewed),36929
Rotating/Seasonal,77187
Retired (no longer brewed),4398
Retired (no longer brewed),32279
Rotating/Seasonal,32277
Retired (no longer brewed),32280
Retired (no longer brewed),46081
Retired (no longer brewed),47494
Retired (no longer brewed),49084
Retired (no longer brewed),40179
Retired (no longer brewed),38051
Retired (no longer brewed),18303
Retired (no longer brewed),21823
Retired (no longer brewed),73984
Retired (no longer brewed),71923
Year-round,57197
Retired (no longer brewed),75899
Retired (no longer brewed),69519
Retired (no longer brewed),75903
Retired (no longer brewed),69518
Retired (no longer brewed),53847
Retired (no longer brewed),50736
Retired (no longer brewed),42035
Retired (no longer brewed),65910
Retired (no longer brewed),9059
Year-round,49257
Retired (no longer brewed),9397
Retired (no longer brewed),7943
Retired (no longer brewed),7940
Rotating/Seasonal,66329
Rotating/Seasonal,54994
Rotating/Seasonal,64951
Rotating/Seasonal,65299
Rotating/Seasonal,50639
Rotating/Seasonal,48731
Retired (no longer brewed),73800
Rotating/Seasonal,68621
Retired (no longer brewed),57909
Retired (no longer brewed),57850
Retired (no longer brewed),27672
Retired (no longer brewed),66339
Rotating/Seasonal,55596
Retired (no longer brewed),23617
Year-round,51487
Retired (no longer brewed),33845
Retired (no longer brewed),67581
Retired (no longer brewed),34680
Rotating/Seasonal,37316
Retired (no longer brewed),37226
Retired (no longer brewed),37842
Retired (no longer brewed),50987
Retired (no longer brewed),65800
Year-round,68554
Retired (no longer brewed),32446
Retired (no longer brewed),72360
Rotating/Seasonal,75934
Retired (no longer brewed),15731
Rotating/Seasonal,40753
Rotating/Seasonal,11172
Retired (no longer brewed),14293
Retired (no longer brewed),45944
Retired (no longer brewed),45981
Year-round,44392
Retired (no longer brewed),41316
Retired (no longer brewed),60206
Retired (no longer brewed),33798
Retired (no longer brewed),33800
Retired (no longer brewed),41864
Retired (no longer brewed),72914
Rotating/Seasonal,71995
Year-round,40463
Rotating/Seasonal,71652
Rotating/Seasonal,64477
Retired (no longer brewed),26715
Retired (no longer brewed),46808
Retired (no longer brewed),26707
Retired (no longer brewed),26718
Retired (no longer brewed),26712
Rotating/Seasonal,72488
Retired (no longer brewed),57194
Rotating/Seasonal,54616
Year-round,70433
Retired (no longer brewed),37432
Year-round,58985
Year-round,61597
Year-round,60299
Year-round,60910
Retired (no longer brewed),33954
Retired (no longer brewed),14777
Retired (no longer brewed),33955
Rotating/Seasonal,57499
Year-round,57500
Rotating/Seasonal,67527
Year-round,75362
Year-round,64518
Rotating/Seasonal,64521
Year-round,64519
Year-round,76982
Retired (no longer brewed),68820
Rotating/Seasonal,51401
Year-round,76351
Retired (no longer brewed),74356
Year-round,57847
Rotating/Seasonal,76835
Year-round,73272
Year-round,74095
Retired (no longer brewed),30690
Year-round,52495
Retired (no longer brewed),36758
Rotating/Seasonal,70243
Year-round,74094
Retired (no longer brewed),12732
Year-round,65172
Retired (no longer brewed),70165
Retired (no longer brewed),42247
Retired (no longer brewed),31355
Rotating/Seasonal,62979
Retired (no longer brewed),30705
Retired (no longer brewed),27530
Retired (no longer brewed),23294
Retired (no longer brewed),21268
Rotating/Seasonal,64890
Year-round,66559
Retired (no longer brewed),60776
Retired (no longer brewed),49554
Retired (no longer brewed),23976
Retired (no longer brewed),57947
Year-round,65171
Year-round,41170
Rotating/Seasonal,53001
Year-round,50545
Rotating/Seasonal,49730
Retired (no longer brewed),72047
Retired (no longer brewed),73037
Year-round,55276
Year-round,54459
Retired (no longer brewed),30330
Retired (no longer brewed),30376
Year-round,56697
Retired (no longer brewed),34333
Rotating/Seasonal,59149
Rotating/Seasonal,56699
Retired (no longer brewed),40590
Year-round,57965
Retired (no longer brewed),38211
Retired (no longer brewed),26154
Retired (no longer brewed),26677
Retired (no longer brewed),25915
Retired (no longer brewed),26679
Retired (no longer brewed),26155
Year-round,52705
Year-round,70373
Retired (no longer brewed),44277
Retired (no longer brewed),20437
Retired (no longer brewed),20727
Retired (no longer brewed),20495
Retired (no longer brewed),20407
Rotating/Seasonal,73090
Retired (no longer brewed),41165
Rotating/Seasonal,65460
Retired (no longer brewed),32727
Retired (no longer brewed),51436
Rotating/Seasonal,63503
Rotating/Seasonal,69650
Rotating/Seasonal,75731
Rotating/Seasonal,65461
Retired (no longer brewed),38179
Retired (no longer brewed),12239
Year-round,36413
Year-round,34673
Rotating/Seasonal,48996
Retired (no longer brewed),14571
Retired (no longer brewed),65363
Retired (no longer brewed),65365
Retired (no longer brewed),65147
Retired (no longer brewed),33555
Retired (no longer brewed),60195
Retired (no longer brewed),74598
Retired (no longer brewed),52962
Rotating/Seasonal,74599
Retired (no longer brewed),65146
Year-round,48973
Retired (no longer brewed),43505
Rotating/Seasonal,44414
Retired (no longer brewed),42829
Retired (no longer brewed),32407
Retired (no longer brewed),17700
Retired (no longer brewed),10382
Year-round,17279
Retired (no longer brewed),49316
Rotating/Seasonal,23272
Rotating/Seasonal,54200
Retired (no longer brewed),15211
Year-round,68189
Retired (no longer brewed),38630
Retired (no longer brewed),14946
Retired (no longer brewed),14948
Retired (no longer brewed),14947
Retired (no longer brewed),68059
Rotating/Seasonal,67074
Year-round,66246
Year-round,67709
Rotating/Seasonal,76591
Retired (no longer brewed),76593
Rotating/Seasonal,72624
Retired (no longer brewed),33178
Retired (no longer brewed),71569
Rotating/Seasonal,61432
Rotating/Seasonal,61422
Year-round,50781
Rotating/Seasonal,61426
Year-round,54842
Year-round,76960
Retired (no longer brewed),31420
Retired (no longer brewed),31423
Retired (no longer brewed),31422
Retired (no longer brewed),11952
Retired (no longer brewed),63064
Retired (no longer brewed),33761
Retired (no longer brewed),62334
Year-round,50374
Year-round,64270
Rotating/Seasonal,45782
Rotating/Seasonal,71047
Rotating/Seasonal,59915
Retired (no longer brewed),76274
Rotating/Seasonal,58727
Rotating/Seasonal,65896
Rotating/Seasonal,75436
Rotating/Seasonal,72012
Rotating/Seasonal,76344
Retired (no longer brewed),22995
Rotating/Seasonal,57195
Year-round,67064
Year-round,64454
Retired (no longer brewed),65454
Retired (no longer brewed),32400
Retired (no longer brewed),44352
Retired (no longer brewed),28976
Retired (no longer brewed),32404
Retired (no longer brewed),32338
Retired (no longer brewed),76839
Rotating/Seasonal,23614
Year-round,27783
Retired (no longer brewed),40426
Year-round,51374
Year-round,40698
Year-round,75374
Year-round,76507
Rotating/Seasonal,76826
Retired (no longer brewed),17017
Retired (no longer brewed),30948
Retired (no longer brewed),11208
Retired (no longer brewed),28967
Retired (no longer brewed),32288
Retired (no longer brewed),28002
Retired (no longer brewed),28990
Year-round,27989
Year-round,27996
Retired (no longer brewed),28965
Retired (no longer brewed),38821
Retired (no longer brewed),30194
Retired (no longer brewed),28991
Retired (no longer brewed),32689
Year-round,52572
Retired (no longer brewed),40425
Rotating/Seasonal,76335
Retired (no longer brewed),75729
Retired (no longer brewed),77014
Rotating/Seasonal,67380
Year-round,77314
Year-round,77312
Retired (no longer brewed),21696
Retired (no longer brewed),44893
Year-round,75258
Retired (no longer brewed),28732
Retired (no longer brewed),21323
Year-round,56093
Rotating/Seasonal,56098
Year-round,56091
Year-round,74422
Rotating/Seasonal,59872
Retired (no longer brewed),11835
Retired (no longer brewed),11834
Retired (no longer brewed),29201
Year-round,65399
Year-round,71803
Retired (no longer brewed),39752
Year-round,66169
Rotating/Seasonal,66173
Year-round,75028
Retired (no longer brewed),27082
Retired (no longer brewed),31317
Year-round,60851
Year-round,71738
Retired (no longer brewed),18497
Retired (no longer brewed),42163
Rotating/Seasonal,33630
Rotating/Seasonal,46257
Rotating/Seasonal,42162
Rotating/Seasonal,65336
Retired (no longer brewed),43968
Retired (no longer brewed),69733
Year-round,62674
Rotating/Seasonal,47903
Retired (no longer brewed),24344
Rotating/Seasonal,65335
Year-round,69880
Year-round,48892
Retired (no longer brewed),62673
Year-round,56183
Year-round,48967
Year-round,55029
Year-round,55028
Rotating/Seasonal,54935
Year-round,54889
Retired (no longer brewed),28140
Retired (no longer brewed),30984
Retired (no longer brewed),28147
Retired (no longer brewed),31773
Retired (no longer brewed),19554
Year-round,70211
Rotating/Seasonal,70205
Year-round,70226
Rotating/Seasonal,70231
Year-round,70447
Rotating/Seasonal,76567
Year-round,70131
Year-round,76380
Year-round,76381
Year-round,74457
Retired (no longer brewed),19556
Year-round,73443
Retired (no longer brewed),39097
Retired (no longer brewed),23398
Year-round,54151
Retired (no longer brewed),6791
Retired (no longer brewed),20591
Retired (no longer brewed),66727
Retired (no longer brewed),22285
Retired (no longer brewed),25765
Retired (no longer brewed),35748
Rotating/Seasonal,73135
Retired (no longer brewed),76842
Retired (no longer brewed),25766
Rotating/Seasonal,35747
Retired (no longer brewed),10752
Retired (no longer brewed),20592
Retired (no longer brewed),10749
Year-round,10753
Rotating/Seasonal,51504
Rotating/Seasonal,33655
Retired (no longer brewed),25767
Retired (no longer brewed),76843
Retired (no longer brewed),35745
Retired (no longer brewed),25768
Retired (no longer brewed),76844
Retired (no longer brewed),58330
Retired (no longer brewed),72017
Year-round,65467
Retired (no longer brewed),34463
Retired (no longer brewed),36774
Retired (no longer brewed),29813
Retired (no longer brewed),29812
Rotating/Seasonal,58650
Year-round,56886
Rotating/Seasonal,71847
Retired (no longer brewed),67543
Retired (no longer brewed),52315
Rotating/Seasonal,29525
Retired (no longer brewed),67541
Rotating/Seasonal,29523
Rotating/Seasonal,36359
Rotating/Seasonal,43054
Rotating/Seasonal,13028
Rotating/Seasonal,38023
Rotating/Seasonal,58056
Retired (no longer brewed),71692
Rotating/Seasonal,5841
Rotating/Seasonal,43065
Rotating/Seasonal,39383
Retired (no longer brewed),29527
Retired (no longer brewed),12136
Retired (no longer brewed),71514
Retired (no longer brewed),14876
Retired (no longer brewed),16696
Retired (no longer brewed),16266
Retired (no longer brewed),60393
Retired (no longer brewed),13546
Retired (no longer brewed),4698
Retired (no longer brewed),16828
Retired (no longer brewed),12300
Retired (no longer brewed),23005
Retired (no longer brewed),17607
Retired (no longer brewed),17635
Retired (no longer brewed),17597
Retired (no longer brewed),21648
Retired (no longer brewed),31592
Retired (no longer brewed),4693
Retired (no longer brewed),31594
Retired (no longer brewed),14636
Year-round,12175
Retired (no longer brewed),9310
Year-round,69750
Retired (no longer brewed),31122
Retired (no longer brewed),31123
Year-round,27442
Rotating/Seasonal,34547
Rotating/Seasonal,27443
Rotating/Seasonal,29724
Year-round,53353
Retired (no longer brewed),47399
Retired (no longer brewed),29397
Retired (no longer brewed),37985
Retired (no longer brewed),67591
Retired (no longer brewed),39786
Retired (no longer brewed),40136
Rotating/Seasonal,63528
Retired (no longer brewed),27501
Retired (no longer brewed),19595
Retired (no longer brewed),20143
Retired (no longer brewed),13234
Year-round,20129
Retired (no longer brewed),13237
Retired (no longer brewed),13235
Retired (no longer brewed),15380
Retired (no longer brewed),30167
Rotating/Seasonal,32182
Year-round,70256
Rotating/Seasonal,51781
Retired (no longer brewed),18006
Retired (no longer brewed),9311
Retired (no longer brewed),8018
Rotating/Seasonal,74383
Year-round,67632
Year-round,68992
Year-round,45881
Year-round,45883
Year-round,45882
Rotating/Seasonal,55273
Retired (no longer brewed),39124
Retired (no longer brewed),28608
Retired (no longer brewed),24969
Retired (no longer brewed),25588
Rotating/Seasonal,70238
Rotating/Seasonal,76784
Retired (no longer brewed),27969
Retired (no longer brewed),62093
Rotating/Seasonal,44957
Year-round,74161
Rotating/Seasonal,68987
Year-round,58835
Rotating/Seasonal,65280
Year-round,73531
Rotating/Seasonal,77108
Retired (no longer brewed),24166
Year-round,49280
Year-round,50925
Year-round,48029
Year-round,50519
Year-round,53210
Year-round,62688
Year-round,64981
Year-round,33616
Year-round,33612
Year-round,33615
Retired (no longer brewed),37894
Retired (no longer brewed),41269
Retired (no longer brewed),36786
Retired (no longer brewed),23198
Retired (no longer brewed),50981
Retired (no longer brewed),36785
Retired (no longer brewed),52119
Retired (no longer brewed),37872
Retired (no longer brewed),23197
Retired (no longer brewed),49175
Retired (no longer brewed),50979
Retired (no longer brewed),25934
Retired (no longer brewed),47492
Retired (no longer brewed),59633
Retired (no longer brewed),41273
Retired (no longer brewed),31497
Retired (no longer brewed),41274
Retired (no longer brewed),68186
Retired (no longer brewed),65646
Retired (no longer brewed),52912
Retired (no longer brewed),53882
Rotating/Seasonal,77309
Retired (no longer brewed),52002
Retired (no longer brewed),20630
Rotating/Seasonal,69854
Rotating/Seasonal,73489
Year-round,63946
Retired (no longer brewed),36022
Retired (no longer brewed),27948
Retired (no longer brewed),35980
Retired (no longer brewed),64134
Retired (no longer brewed),68776
Retired (no longer brewed),76612
Year-round,45792
Retired (no longer brewed),76510
Retired (no longer brewed),39407
Year-round,59582
Year-round,61409
Rotating/Seasonal,59923
Year-round,59922
Retired (no longer brewed),76629
Retired (no longer brewed),62033
Retired (no longer brewed),68237
Retired (no longer brewed),68324
Retired (no longer brewed),69811
Retired (no longer brewed),68132
Retired (no longer brewed),43870
Retired (no longer brewed),26996
Retired (no longer brewed),26997
Rotating/Seasonal,61700
Year-round,71608
Retired (no longer brewed),74110
Retired (no longer brewed),62079
Rotating/Seasonal,71935
Year-round,68478
Rotating/Seasonal,59793
Year-round,68410
Retired (no longer brewed),56039
Retired (no longer brewed),54528
Retired (no longer brewed),72904
Year-round,38056
Rotating/Seasonal,39366
Rotating/Seasonal,41624
Retired (no longer brewed),45185
Rotating/Seasonal,56549
Rotating/Seasonal,67763
Rotating/Seasonal,73104
Rotating/Seasonal,41625
Retired (no longer brewed),72507
Rotating/Seasonal,69311
Rotating/Seasonal,69312
Rotating/Seasonal,38874
Rotating/Seasonal,38054
Rotating/Seasonal,51516
Rotating/Seasonal,40840
Retired (no longer brewed),71494
Rotating/Seasonal,63547
Year-round,49846
Year-round,71479
Retired (no longer brewed),42009
Retired (no longer brewed),9578
