Status,Beer_Beerid
Rotating/Seasonal,74125
Retired (no longer brewed),36622
Retired (no longer brewed),21782
Year-round,21783
Retired (no longer brewed),39755
Year-round,13272
Retired (no longer brewed),12161
Retired (no longer brewed),12075
Year-round,40721
Rotating/Seasonal,53268
Year-round,69162
Retired (no longer brewed),37148
Retired (no longer brewed),19266
Retired (no longer brewed),56455
Retired (no longer brewed),18116
Retired (no longer brewed),36620
Retired (no longer brewed),24879
Retired (no longer brewed),33666
Retired (no longer brewed),23609
Retired (no longer brewed),51589
Retired (no longer brewed),37856
Retired (no longer brewed),51582
Retired (no longer brewed),18120
Retired (no longer brewed),36621
Retired (no longer brewed),39726
Retired (no longer brewed),25609
Retired (no longer brewed),25611
Retired (no longer brewed),25613
Retired (no longer brewed),25610
Retired (no longer brewed),42563
Retired (no longer brewed),42713
Retired (no longer brewed),42565
Retired (no longer brewed),37220
Year-round,73742
Retired (no longer brewed),35151
Retired (no longer brewed),59856
Retired (no longer brewed),40194
Year-round,56439
Retired (no longer brewed),24126
Retired (no longer brewed),20546
Retired (no longer brewed),41168
Year-round,45080
Retired (no longer brewed),39790
Retired (no longer brewed),6529
Retired (no longer brewed),27786
Year-round,71730
Retired (no longer brewed),16113
Rotating/Seasonal,14232
Retired (no longer brewed),69241
Retired (no longer brewed),60849
Retired (no longer brewed),3869
Rotating/Seasonal,54046
Year-round,6310
Retired (no longer brewed),70914
Retired (no longer brewed),19214
Year-round,67033
Retired (no longer brewed),37041
Retired (no longer brewed),60758
Rotating/Seasonal,56526
Retired (no longer brewed),41307
Retired (no longer brewed),67250
Retired (no longer brewed),35751
Retired (no longer brewed),2891
Year-round,76587
Year-round,66313
Year-round,66322
Retired (no longer brewed),34744
Retired (no longer brewed),34743
Year-round,66291
Retired (no longer brewed),6607
Retired (no longer brewed),24827
Retired (no longer brewed),21757
Retired (no longer brewed),21656
Retired (no longer brewed),21778
Retired (no longer brewed),21706
Retired (no longer brewed),16057
Retired (no longer brewed),21755
Retired (no longer brewed),9608
Retired (no longer brewed),9129
Retired (no longer brewed),9061
Retired (no longer brewed),22297
Retired (no longer brewed),21142
Year-round,58764
Rotating/Seasonal,67349
Retired (no longer brewed),67352
Retired (no longer brewed),36794
Retired (no longer brewed),36773
Retired (no longer brewed),17080
Year-round,24677
Retired (no longer brewed),17079
Retired (no longer brewed),17081
Retired (no longer brewed),17078
Retired (no longer brewed),23365
Retired (no longer brewed),19432
Retired (no longer brewed),57044
Retired (no longer brewed),57046
Retired (no longer brewed),3351
Retired (no longer brewed),57045
Retired (no longer brewed),37534
Retired (no longer brewed),57038
Retired (no longer brewed),53586
Retired (no longer brewed),53335
Rotating/Seasonal,59115
Year-round,59102
Retired (no longer brewed),65864
Rotating/Seasonal,72381
Rotating/Seasonal,51025
Rotating/Seasonal,51026
Rotating/Seasonal,29432
Rotating/Seasonal,72649
Rotating/Seasonal,56017
Rotating/Seasonal,29433
Retired (no longer brewed),62300
Rotating/Seasonal,76803
Rotating/Seasonal,76651
Rotating/Seasonal,76804
Retired (no longer brewed),31468
Year-round,71726
Retired (no longer brewed),41242
Retired (no longer brewed),68963
Retired (no longer brewed),33944
Retired (no longer brewed),48402
Retired (no longer brewed),75295
Retired (no longer brewed),63056
Retired (no longer brewed),10418
Retired (no longer brewed),58965
Retired (no longer brewed),60988
Retired (no longer brewed),62270
Retired (no longer brewed),62335
Retired (no longer brewed),53559
Retired (no longer brewed),70333
Retired (no longer brewed),6757
Retired (no longer brewed),41320
Retired (no longer brewed),36098
Retired (no longer brewed),64161
Year-round,38928
Retired (no longer brewed),12968
Retired (no longer brewed),6760
Year-round,38127
Year-round,48498
Retired (no longer brewed),16168
Retired (no longer brewed),26873
Retired (no longer brewed),16167
Retired (no longer brewed),16166
Year-round,72892
Retired (no longer brewed),39432
Year-round,68955
Retired (no longer brewed),29870
Retired (no longer brewed),29951
Retired (no longer brewed),42416
Retired (no longer brewed),58719
Year-round,66350
Retired (no longer brewed),34008
Year-round,68823
Year-round,65672
Year-round,66253
Year-round,72148
Retired (no longer brewed),77107
Year-round,77059
Retired (no longer brewed),31185
Retired (no longer brewed),31152
Retired (no longer brewed),31159
Retired (no longer brewed),31236
Rotating/Seasonal,44739
Year-round,32679
Retired (no longer brewed),34824
Retired (no longer brewed),38279
Retired (no longer brewed),69582
Rotating/Seasonal,76286
Retired (no longer brewed),19918
Retired (no longer brewed),57168
Retired (no longer brewed),76900
Retired (no longer brewed),63749
Rotating/Seasonal,48482
Retired (no longer brewed),35418
Rotating/Seasonal,73711
Rotating/Seasonal,16697
Retired (no longer brewed),73682
Retired (no longer brewed),23233
Year-round,68671
Year-round,52422
Retired (no longer brewed),12299
Retired (no longer brewed),6856
Retired (no longer brewed),26906
Rotating/Seasonal,56160
Year-round,6855
Rotating/Seasonal,22436
Rotating/Seasonal,10946
Rotating/Seasonal,55314
Rotating/Seasonal,10949
Rotating/Seasonal,70764
Rotating/Seasonal,10968
Retired (no longer brewed),9718
Year-round,75496
Year-round,74883
Year-round,75047
Retired (no longer brewed),66598
Year-round,65967
Year-round,47353
Rotating/Seasonal,65923
Retired (no longer brewed),15842
Year-round,51871
Rotating/Seasonal,76536
Rotating/Seasonal,76403
Retired (no longer brewed),74585
Retired (no longer brewed),62702
Retired (no longer brewed),2029
Rotating/Seasonal,48561
Retired (no longer brewed),72127
Rotating/Seasonal,51960
Retired (no longer brewed),46875
Rotating/Seasonal,55251
Retired (no longer brewed),2030
Retired (no longer brewed),40052
Rotating/Seasonal,74586
Retired (no longer brewed),70701
Rotating/Seasonal,64321
Retired (no longer brewed),72278
Retired (no longer brewed),42689
Retired (no longer brewed),42127
Retired (no longer brewed),51358
Rotating/Seasonal,58276
Rotating/Seasonal,72277
Rotating/Seasonal,55738
Rotating/Seasonal,65263
Retired (no longer brewed),42133
Retired (no longer brewed),72410
Retired (no longer brewed),14960
Year-round,14961
Retired (no longer brewed),17783
Retired (no longer brewed),68457
Retired (no longer brewed),66764
Retired (no longer brewed),76805
Year-round,46994
Year-round,46991
Year-round,46992
Rotating/Seasonal,73227
Rotating/Seasonal,60516
Year-round,60612
Rotating/Seasonal,68556
Rotating/Seasonal,60610
Rotating/Seasonal,60462
Rotating/Seasonal,68555
Retired (no longer brewed),41138
Retired (no longer brewed),41162
Year-round,43694
Year-round,74084
Year-round,43680
Year-round,42886
Year-round,43612
Year-round,73563
Year-round,52725
Year-round,64940
Rotating/Seasonal,76901
Year-round,77176
Year-round,57621
Year-round,70818
Year-round,62111
Retired (no longer brewed),66711
Retired (no longer brewed),59734
Retired (no longer brewed),72560
Retired (no longer brewed),71861
Retired (no longer brewed),59733
Retired (no longer brewed),71858
Retired (no longer brewed),64126
Retired (no longer brewed),77119
Retired (no longer brewed),67272
Retired (no longer brewed),69803
Retired (no longer brewed),72391
Rotating/Seasonal,52920
Retired (no longer brewed),52938
Retired (no longer brewed),64946
Retired (no longer brewed),43721
Retired (no longer brewed),43751
Retired (no longer brewed),69106
Retired (no longer brewed),76897
Rotating/Seasonal,60476
Rotating/Seasonal,60478
Rotating/Seasonal,60479
Retired (no longer brewed),25832
Year-round,63419
Retired (no longer brewed),30235
Retired (no longer brewed),27018
Retired (no longer brewed),25831
Retired (no longer brewed),25879
Retired (no longer brewed),25865
Retired (no longer brewed),25921
Rotating/Seasonal,48417
Year-round,59402
Rotating/Seasonal,68822
Retired (no longer brewed),76214
Rotating/Seasonal,21238
Retired (no longer brewed),32424
Rotating/Seasonal,76649
Rotating/Seasonal,65488
Retired (no longer brewed),24007
Retired (no longer brewed),55068
Year-round,57192
Year-round,54371
Retired (no longer brewed),72154
Year-round,71447
Year-round,60913
Retired (no longer brewed),62854
Year-round,71450
Year-round,65240
Year-round,74291
Year-round,72049
Rotating/Seasonal,35127
Year-round,70837
Retired (no longer brewed),23291
Retired (no longer brewed),33764
Retired (no longer brewed),30796
Retired (no longer brewed),24356
Retired (no longer brewed),24986
Retired (no longer brewed),25156
Retired (no longer brewed),32546
Retired (no longer brewed),51838
Retired (no longer brewed),25919
Retired (no longer brewed),25920
Rotating/Seasonal,72324
Retired (no longer brewed),15709
Retired (no longer brewed),26187
Rotating/Seasonal,51583
Rotating/Seasonal,63238
Retired (no longer brewed),9125
Retired (no longer brewed),9177
Retired (no longer brewed),42972
Rotating/Seasonal,19122
Retired (no longer brewed),21174
Year-round,25372
Retired (no longer brewed),19121
Year-round,25371
Rotating/Seasonal,75532
Year-round,60848
Retired (no longer brewed),52585
Retired (no longer brewed),70769
Retired (no longer brewed),11382
Retired (no longer brewed),73702
Retired (no longer brewed),37053
Rotating/Seasonal,61976
Year-round,52003
Rotating/Seasonal,46645
Year-round,76747
Retired (no longer brewed),30026
Retired (no longer brewed),26567
Year-round,69695
Year-round,71468
Year-round,53825
Year-round,48155
Retired (no longer brewed),11300
Retired (no longer brewed),17161
Retired (no longer brewed),14544
Retired (no longer brewed),66541
Retired (no longer brewed),70582
Retired (no longer brewed),48409
Rotating/Seasonal,49680
Rotating/Seasonal,55883
Rotating/Seasonal,76687
Retired (no longer brewed),38569
Retired (no longer brewed),40680
Retired (no longer brewed),40173
Retired (no longer brewed),52427
Rotating/Seasonal,43187
Retired (no longer brewed),52990
Retired (no longer brewed),57020
Retired (no longer brewed),55663
Retired (no longer brewed),55661
Retired (no longer brewed),61932
Retired (no longer brewed),57273
Retired (no longer brewed),58793
Retired (no longer brewed),57019
Retired (no longer brewed),55829
Retired (no longer brewed),61103
Retired (no longer brewed),60382
Retired (no longer brewed),40033
Retired (no longer brewed),60962
Retired (no longer brewed),42833
Retired (no longer brewed),12470
Retired (no longer brewed),18890
Retired (no longer brewed),75901
Retired (no longer brewed),18889
Retired (no longer brewed),13578
Retired (no longer brewed),26635
Year-round,76762
Retired (no longer brewed),32365
Retired (no longer brewed),76125
Rotating/Seasonal,69990
Retired (no longer brewed),42085
Rotating/Seasonal,69988
Retired (no longer brewed),32683
Retired (no longer brewed),34584
Retired (no longer brewed),76638
Rotating/Seasonal,61658
Rotating/Seasonal,58153
Retired (no longer brewed),18891
Retired (no longer brewed),32684
Retired (no longer brewed),75972
Rotating/Seasonal,24385
Rotating/Seasonal,30166
Retired (no longer brewed),26052
Retired (no longer brewed),59577
Retired (no longer brewed),33153
Retired (no longer brewed),76367
Retired (no longer brewed),36863
Retired (no longer brewed),39854
Rotating/Seasonal,46373
Retired (no longer brewed),31612
Rotating/Seasonal,65805
Retired (no longer brewed),42654
Year-round,41356
Retired (no longer brewed),31450
Year-round,69768
Retired (no longer brewed),30523
Retired (no longer brewed),6494
Retired (no longer brewed),6493
Retired (no longer brewed),72103
Year-round,75732
Retired (no longer brewed),54193
Retired (no longer brewed),35578
Rotating/Seasonal,77177
Retired (no longer brewed),77178
Rotating/Seasonal,77185
Retired (no longer brewed),56329
Rotating/Seasonal,77181
Rotating/Seasonal,68423
Rotating/Seasonal,73514
Rotating/Seasonal,74511
Retired (no longer brewed),63796
Retired (no longer brewed),28009
Retired (no longer brewed),73515
Retired (no longer brewed),48257
Retired (no longer brewed),43532
Retired (no longer brewed),49173
Retired (no longer brewed),73516
Retired (no longer brewed),24871
Retired (no longer brewed),73513
Year-round,74037
Year-round,69885
Year-round,76038
Retired (no longer brewed),14093
Retired (no longer brewed),21171
Rotating/Seasonal,53336
Rotating/Seasonal,68280
Retired (no longer brewed),33925
Year-round,46502
Rotating/Seasonal,61375
Retired (no longer brewed),8988
Retired (no longer brewed),33396
Retired (no longer brewed),22957
Retired (no longer brewed),72180
Retired (no longer brewed),4419
Retired (no longer brewed),58178
Rotating/Seasonal,51608
Retired (no longer brewed),73624
Year-round,51609
Retired (no longer brewed),36945
Retired (no longer brewed),23447
Rotating/Seasonal,68609
Retired (no longer brewed),11962
Year-round,64601
Retired (no longer brewed),75008
Rotating/Seasonal,72596
Rotating/Seasonal,76303
Rotating/Seasonal,71497
Rotating/Seasonal,74736
Retired (no longer brewed),74476
Year-round,44883
Retired (no longer brewed),62749
Retired (no longer brewed),10398
Retired (no longer brewed),13862
Retired (no longer brewed),39037
Retired (no longer brewed),39038
Retired (no longer brewed),39035
Retired (no longer brewed),39036
Retired (no longer brewed),55413
Retired (no longer brewed),53687
Retired (no longer brewed),61965
Retired (no longer brewed),52594
Retired (no longer brewed),58179
Retired (no longer brewed),27238
Retired (no longer brewed),28047
Retired (no longer brewed),33788
Retired (no longer brewed),30107
Retired (no longer brewed),31182
Year-round,72157
Retired (no longer brewed),45420
Retired (no longer brewed),53018
Rotating/Seasonal,41215
Retired (no longer brewed),47579
Retired (no longer brewed),74358
Retired (no longer brewed),21133
Year-round,52632
Retired (no longer brewed),51563
Retired (no longer brewed),51562
Retired (no longer brewed),51561
Retired (no longer brewed),51560
Retired (no longer brewed),16492
Retired (no longer brewed),13082
Rotating/Seasonal,73124
Rotating/Seasonal,73123
Retired (no longer brewed),72735
Retired (no longer brewed),64791
Retired (no longer brewed),70048
Retired (no longer brewed),67803
Year-round,71173
Retired (no longer brewed),9470
Retired (no longer brewed),8840
Rotating/Seasonal,66120
Retired (no longer brewed),20836
Retired (no longer brewed),52241
Retired (no longer brewed),14688
Rotating/Seasonal,35111
Retired (no longer brewed),38139
Retired (no longer brewed),15350
Retired (no longer brewed),35113
Retired (no longer brewed),16837
Rotating/Seasonal,57995
Retired (no longer brewed),40488
Retired (no longer brewed),70601
Retired (no longer brewed),32328
Rotating/Seasonal,71904
Retired (no longer brewed),6700
Retired (no longer brewed),35115
Retired (no longer brewed),23048
Retired (no longer brewed),20302
Retired (no longer brewed),38138
Retired (no longer brewed),44826
Retired (no longer brewed),14057
Retired (no longer brewed),76134
Retired (no longer brewed),44393
Retired (no longer brewed),25578
Retired (no longer brewed),36983
Retired (no longer brewed),34443
Retired (no longer brewed),31589
Retired (no longer brewed),34402
Retired (no longer brewed),32243
Retired (no longer brewed),33989
Retired (no longer brewed),67552
Retired (no longer brewed),64597
Retired (no longer brewed),64596
Retired (no longer brewed),18662
Year-round,37838
Year-round,72806
Year-round,62800
Retired (no longer brewed),43371
Year-round,72856
Year-round,57763
Year-round,57748
Year-round,57751
Year-round,57750
Year-round,58613
Rotating/Seasonal,69029
Retired (no longer brewed),16194
Rotating/Seasonal,75954
Retired (no longer brewed),29865
Retired (no longer brewed),75448
Rotating/Seasonal,45902
Rotating/Seasonal,57457
Rotating/Seasonal,57456
Retired (no longer brewed),35002
Retired (no longer brewed),9457
Year-round,73000
Year-round,70864
Year-round,74036
Year-round,44346
Rotating/Seasonal,74613
Year-round,67702
Retired (no longer brewed),74775
Retired (no longer brewed),65583
Retired (no longer brewed),65577
Retired (no longer brewed),67617
Retired (no longer brewed),76358
Retired (no longer brewed),70843
Retired (no longer brewed),72672
Retired (no longer brewed),69352
Retired (no longer brewed),69457
Rotating/Seasonal,65331
Year-round,63667
Year-round,48512
Year-round,62387
Year-round,71389
Year-round,61549
Retired (no longer brewed),41445
Year-round,41444
Rotating/Seasonal,55741
Rotating/Seasonal,55722
Rotating/Seasonal,60764
Year-round,57427
Retired (no longer brewed),1767
Retired (no longer brewed),39569
Retired (no longer brewed),20981
Year-round,64935
Retired (no longer brewed),15168
Rotating/Seasonal,20229
Retired (no longer brewed),77029
Retired (no longer brewed),22447
Retired (no longer brewed),27979
Retired (no longer brewed),40257
Retired (no longer brewed),42422
Year-round,50578
Year-round,51114
Year-round,55586
Year-round,68409
Year-round,76326
Rotating/Seasonal,46902
Retired (no longer brewed),72603
Retired (no longer brewed),27185
Year-round,63793
Retired (no longer brewed),56118
Retired (no longer brewed),40135
Year-round,77077
Year-round,77074
Rotating/Seasonal,77076
Year-round,74994
Retired (no longer brewed),39634
Retired (no longer brewed),35293
Rotating/Seasonal,20930
Retired (no longer brewed),10559
Retired (no longer brewed),14609
Retired (no longer brewed),14610
Retired (no longer brewed),14068
Retired (no longer brewed),68711
Retired (no longer brewed),56112
Year-round,72589
Year-round,76124
Rotating/Seasonal,76356
Year-round,75537
Retired (no longer brewed),44852
Rotating/Seasonal,71359
Rotating/Seasonal,77174
Rotating/Seasonal,47774
Retired (no longer brewed),42210
Retired (no longer brewed),51376
Retired (no longer brewed),72275
Year-round,30557
Rotating/Seasonal,27813
Retired (no longer brewed),72915
Retired (no longer brewed),34849
