Status,Beer_Beerid
Rotating/Seasonal,53964
Rotating/Seasonal,52620
Retired (no longer brewed),34229
Retired (no longer brewed),68035
Year-round,45504
Rotating/Seasonal,33091
Year-round,47980
Rotating/Seasonal,74847
Rotating/Seasonal,74849
Rotating/Seasonal,76145
Retired (no longer brewed),74850
Rotating/Seasonal,76404
Retired (no longer brewed),74741
Year-round,68319
Retired (no longer brewed),68425
Retired (no longer brewed),53180
Retired (no longer brewed),20046
Rotating/Seasonal,74496
Rotating/Seasonal,74003
Rotating/Seasonal,64728
Rotating/Seasonal,74001
Rotating/Seasonal,59753
Year-round,59722
Rotating/Seasonal,48255
Retired (no longer brewed),13417
Retired (no longer brewed),37890
Retired (no longer brewed),37911
Retired (no longer brewed),72984
Retired (no longer brewed),72468
Retired (no longer brewed),72983
Retired (no longer brewed),74840
Retired (no longer brewed),42337
Retired (no longer brewed),24988
Retired (no longer brewed),14771
Retired (no longer brewed),36900
Year-round,71589
Year-round,71734
Rotating/Seasonal,47976
Retired (no longer brewed),47871
Rotating/Seasonal,47975
Retired (no longer brewed),18774
Year-round,24044
Rotating/Seasonal,69337
Year-round,77164
Rotating/Seasonal,59129
Rotating/Seasonal,40585
Rotating/Seasonal,57863
Rotating/Seasonal,69961
Rotating/Seasonal,52957
Retired (no longer brewed),40254
Rotating/Seasonal,73667
Retired (no longer brewed),37430
Rotating/Seasonal,38894
Retired (no longer brewed),72052
Retired (no longer brewed),51139
Rotating/Seasonal,69175
Retired (no longer brewed),69590
Retired (no longer brewed),72054
Rotating/Seasonal,74357
Retired (no longer brewed),56644
Rotating/Seasonal,76228
Retired (no longer brewed),62548
Rotating/Seasonal,74342
Retired (no longer brewed),22349
Retired (no longer brewed),1801
Rotating/Seasonal,75154
Retired (no longer brewed),50802
Retired (no longer brewed),33711
Retired (no longer brewed),13653
Retired (no longer brewed),44176
Retired (no longer brewed),20030
Year-round,29775
Year-round,71695
Retired (no longer brewed),21826
Retired (no longer brewed),21202
Retired (no longer brewed),31155
Retired (no longer brewed),17252
Retired (no longer brewed),24664
Retired (no longer brewed),66876
Retired (no longer brewed),1653
Retired (no longer brewed),32469
Year-round,37910
Retired (no longer brewed),31721
Retired (no longer brewed),52741
Retired (no longer brewed),50901
Retired (no longer brewed),52048
Retired (no longer brewed),44526
Retired (no longer brewed),5558
Retired (no longer brewed),66977
Year-round,56718
Retired (no longer brewed),5556
Retired (no longer brewed),36120
Retired (no longer brewed),37927
Retired (no longer brewed),23257
Retired (no longer brewed),23264
Retired (no longer brewed),17721
Retired (no longer brewed),28856
Retired (no longer brewed),34253
Year-round,64470
Retired (no longer brewed),16547
Year-round,64469
Rotating/Seasonal,17077
Rotating/Seasonal,32999
Retired (no longer brewed),74299
Rotating/Seasonal,51329
Rotating/Seasonal,51330
Year-round,51327
Rotating/Seasonal,51328
Rotating/Seasonal,51326
Year-round,51325
Retired (no longer brewed),28999
Retired (no longer brewed),36429
Retired (no longer brewed),29073
Retired (no longer brewed),43767
Rotating/Seasonal,33203
Retired (no longer brewed),33827
Retired (no longer brewed),43671
Retired (no longer brewed),54128
Retired (no longer brewed),35419
Retired (no longer brewed),34784
Rotating/Seasonal,47987
Retired (no longer brewed),39742
Rotating/Seasonal,34681
Retired (no longer brewed),32892
Retired (no longer brewed),45167
Rotating/Seasonal,50875
Rotating/Seasonal,32891
Rotating/Seasonal,72757
Retired (no longer brewed),33892
Retired (no longer brewed),29908
Retired (no longer brewed),29965
Retired (no longer brewed),41989
Retired (no longer brewed),4882
Rotating/Seasonal,47561
Retired (no longer brewed),14974
Retired (no longer brewed),27296
Retired (no longer brewed),61281
Retired (no longer brewed),12321
Retired (no longer brewed),64669
Retired (no longer brewed),34639
Rotating/Seasonal,64678
Retired (no longer brewed),21371
Retired (no longer brewed),50956
Retired (no longer brewed),12399
Retired (no longer brewed),48289
Retired (no longer brewed),73777
Retired (no longer brewed),22315
Rotating/Seasonal,76244
Retired (no longer brewed),76069
Retired (no longer brewed),63538
Retired (no longer brewed),21535
Retired (no longer brewed),34640
Retired (no longer brewed),2607
Retired (no longer brewed),25115
Retired (no longer brewed),51018
Retired (no longer brewed),72701
Retired (no longer brewed),24902
Retired (no longer brewed),15534
Retired (no longer brewed),50954
Retired (no longer brewed),48943
Retired (no longer brewed),73144
Retired (no longer brewed),64957
Retired (no longer brewed),27304
Retired (no longer brewed),35533
Retired (no longer brewed),28131
Retired (no longer brewed),7075
Rotating/Seasonal,24155
Retired (no longer brewed),15712
Retired (no longer brewed),19404
Retired (no longer brewed),61280
Retired (no longer brewed),72304
Retired (no longer brewed),20611
Retired (no longer brewed),2203
Retired (no longer brewed),39331
Retired (no longer brewed),15713
Retired (no longer brewed),19804
Retired (no longer brewed),12662
Retired (no longer brewed),56531
Retired (no longer brewed),35648
Year-round,60446
Year-round,61754
Year-round,76087
Year-round,71824
Year-round,76056
Rotating/Seasonal,61420
Retired (no longer brewed),24388
Retired (no longer brewed),24683
Retired (no longer brewed),18317
Retired (no longer brewed),17901
Retired (no longer brewed),18704
Year-round,42847
Year-round,50275
Retired (no longer brewed),22515
Retired (no longer brewed),48077
Retired (no longer brewed),55778
Rotating/Seasonal,65899
Retired (no longer brewed),64671
Retired (no longer brewed),43269
Retired (no longer brewed),31126
Retired (no longer brewed),76240
Retired (no longer brewed),65160
Retired (no longer brewed),31125
Retired (no longer brewed),72452
Retired (no longer brewed),17771
Retired (no longer brewed),73565
Rotating/Seasonal,68980
Retired (no longer brewed),76666
Retired (no longer brewed),71300
Retired (no longer brewed),52037
Retired (no longer brewed),65026
Retired (no longer brewed),70263
Retired (no longer brewed),57943
Retired (no longer brewed),46051
Retired (no longer brewed),33530
Retired (no longer brewed),23650
Rotating/Seasonal,77123
Retired (no longer brewed),27430
Retired (no longer brewed),16152
Retired (no longer brewed),22901
Retired (no longer brewed),65121
Retired (no longer brewed),48935
Retired (no longer brewed),53748
Retired (no longer brewed),75594
Retired (no longer brewed),58708
Retired (no longer brewed),57888
Retired (no longer brewed),32337
Retired (no longer brewed),76118
Rotating/Seasonal,72615
Retired (no longer brewed),59050
Retired (no longer brewed),20117
Retired (no longer brewed),65028
Retired (no longer brewed),55888
Retired (no longer brewed),62745
Rotating/Seasonal,70337
Retired (no longer brewed),4868
Retired (no longer brewed),71748
Retired (no longer brewed),77067
Retired (no longer brewed),59846
Retired (no longer brewed),16753
Retired (no longer brewed),37538
Retired (no longer brewed),72614
Retired (no longer brewed),73228
Retired (no longer brewed),70350
Retired (no longer brewed),77052
Retired (no longer brewed),72495
Retired (no longer brewed),56287
Retired (no longer brewed),45925
Retired (no longer brewed),69193
Retired (no longer brewed),52647
Rotating/Seasonal,56691
Retired (no longer brewed),26490
Retired (no longer brewed),17382
Retired (no longer brewed),28152
Retired (no longer brewed),73719
Retired (no longer brewed),15112
Rotating/Seasonal,14453
Retired (no longer brewed),20176
Retired (no longer brewed),47960
Retired (no longer brewed),76647
Retired (no longer brewed),62746
Retired (no longer brewed),58707
Retired (no longer brewed),72617
Retired (no longer brewed),75979
Rotating/Seasonal,73935
Retired (no longer brewed),76180
Rotating/Seasonal,77179
Rotating/Seasonal,73685
Rotating/Seasonal,77180
Rotating/Seasonal,70390
Retired (no longer brewed),25482
Year-round,50789
Year-round,31349
Year-round,35052
Year-round,24756
Retired (no longer brewed),41996
Rotating/Seasonal,71258
Retired (no longer brewed),76921
Retired (no longer brewed),41958
Retired (no longer brewed),71524
Retired (no longer brewed),54561
Retired (no longer brewed),71006
Retired (no longer brewed),61000
Rotating/Seasonal,76915
Retired (no longer brewed),76919
Retired (no longer brewed),57336
Rotating/Seasonal,71002
Rotating/Seasonal,71260
Retired (no longer brewed),48123
Retired (no longer brewed),76916
Rotating/Seasonal,60999
Retired (no longer brewed),43196
Retired (no longer brewed),76917
Retired (no longer brewed),27176
Rotating/Seasonal,59210
Retired (no longer brewed),24519
Rotating/Seasonal,60590
Year-round,31605
Year-round,15310
Retired (no longer brewed),15308
Retired (no longer brewed),24617
Year-round,15304
Retired (no longer brewed),36749
Year-round,57103
Retired (no longer brewed),35520
Rotating/Seasonal,59702
Retired (no longer brewed),59704
Year-round,73266
Year-round,75418
Retired (no longer brewed),75419
Retired (no longer brewed),14388
Retired (no longer brewed),64268
Retired (no longer brewed),67429
Rotating/Seasonal,47217
Retired (no longer brewed),43377
Retired (no longer brewed),39358
Year-round,61887
Year-round,61974
Year-round,14357
Year-round,41145
Year-round,41146
Retired (no longer brewed),23562
Retired (no longer brewed),65877
Retired (no longer brewed),30939
Retired (no longer brewed),44251
Retired (no longer brewed),32957
Year-round,36405
Rotating/Seasonal,75635
Retired (no longer brewed),72264
Rotating/Seasonal,76718
Year-round,76670
Year-round,72965
Year-round,75413
Year-round,19049
Retired (no longer brewed),31821
Retired (no longer brewed),34928
Retired (no longer brewed),29202
Year-round,68911
Retired (no longer brewed),9697
Retired (no longer brewed),35043
Retired (no longer brewed),37452
Year-round,37109
Retired (no longer brewed),37110
Rotating/Seasonal,58617
Rotating/Seasonal,52093
Year-round,74923
Year-round,74924
Year-round,74919
Year-round,74925
Year-round,63196
Year-round,71683
Year-round,75714
Year-round,62946
Rotating/Seasonal,70161
Retired (no longer brewed),66840
Rotating/Seasonal,65566
Year-round,70206
Year-round,62461
Year-round,49824
Retired (no longer brewed),18657
Retired (no longer brewed),12811
Rotating/Seasonal,52356
Year-round,73435
Year-round,59276
Year-round,41047
Year-round,41787
Rotating/Seasonal,40791
Year-round,58258
Year-round,59008
Year-round,49255
Year-round,48765
Year-round,61473
Retired (no longer brewed),42100
Year-round,35792
Retired (no longer brewed),27349
Year-round,57974
Retired (no longer brewed),43193
Year-round,59680
Retired (no longer brewed),17970
Year-round,74092
Year-round,50726
Retired (no longer brewed),61951
Rotating/Seasonal,75908
Year-round,77122
Retired (no longer brewed),66372
Year-round,62217
Rotating/Seasonal,47216
Retired (no longer brewed),42447
Retired (no longer brewed),44078
Retired (no longer brewed),40690
Retired (no longer brewed),41982
Year-round,48901
Retired (no longer brewed),19673
Year-round,46043
Retired (no longer brewed),29821
Retired (no longer brewed),41983
Rotating/Seasonal,45302
Retired (no longer brewed),38792
Retired (no longer brewed),39937
Retired (no longer brewed),37160
Year-round,54688
Retired (no longer brewed),38911
Retired (no longer brewed),43150
Retired (no longer brewed),37161
Year-round,45304
Year-round,77013
Year-round,34888
Year-round,51549
Year-round,69742
Retired (no longer brewed),41854
Retired (no longer brewed),19446
Rotating/Seasonal,56645
Retired (no longer brewed),19447
Retired (no longer brewed),42941
Retired (no longer brewed),57606
Retired (no longer brewed),40933
Retired (no longer brewed),61953
Retired (no longer brewed),47074
Retired (no longer brewed),39343
Retired (no longer brewed),57437
Retired (no longer brewed),38476
Retired (no longer brewed),72932
Retired (no longer brewed),47474
Retired (no longer brewed),50240
Rotating/Seasonal,29547
Retired (no longer brewed),69485
Retired (no longer brewed),42322
Retired (no longer brewed),39250
Retired (no longer brewed),65948
Retired (no longer brewed),39251
Retired (no longer brewed),65710
Retired (no longer brewed),75357
Rotating/Seasonal,76740
Retired (no longer brewed),76741
Retired (no longer brewed),68307
Retired (no longer brewed),76105
Rotating/Seasonal,59366
Retired (no longer brewed),76782
Retired (no longer brewed),70784
Rotating/Seasonal,51954
Rotating/Seasonal,58401
Year-round,65576
Year-round,65882
Retired (no longer brewed),42425
Retired (no longer brewed),56291
Retired (no longer brewed),71949
Retired (no longer brewed),71950
Retired (no longer brewed),60713
Retired (no longer brewed),66834
Retired (no longer brewed),69589
Retired (no longer brewed),69588
Retired (no longer brewed),32131
Retired (no longer brewed),60755
Retired (no longer brewed),69587
Retired (no longer brewed),316
Retired (no longer brewed),51623
Retired (no longer brewed),26185
Retired (no longer brewed),58902
Year-round,43137
Rotating/Seasonal,62148
Retired (no longer brewed),73337
Rotating/Seasonal,71794
Rotating/Seasonal,53196
Retired (no longer brewed),53165
Rotating/Seasonal,75595
Retired (no longer brewed),58715
Retired (no longer brewed),28933
Retired (no longer brewed),30537
Retired (no longer brewed),31529
Retired (no longer brewed),11806
Year-round,54185
Retired (no longer brewed),11805
Retired (no longer brewed),71772
Retired (no longer brewed),74421
Retired (no longer brewed),75584
Retired (no longer brewed),59267
Retired (no longer brewed),51014
Rotating/Seasonal,75578
Retired (no longer brewed),51016
Retired (no longer brewed),51015
Retired (no longer brewed),59255
Rotating/Seasonal,59259
Year-round,59256
Rotating/Seasonal,75580
Rotating/Seasonal,75583
Rotating/Seasonal,75582
Rotating/Seasonal,59269
Rotating/Seasonal,59254
Rotating/Seasonal,70168
Retired (no longer brewed),67873
Retired (no longer brewed),67764
Rotating/Seasonal,61814
Retired (no longer brewed),70092
Year-round,67526
Year-round,55978
Year-round,53461
Retired (no longer brewed),12755
Retired (no longer brewed),41859
Retired (no longer brewed),16607
Retired (no longer brewed),17494
Retired (no longer brewed),65294
Year-round,77080
Year-round,76048
Year-round,76934
Year-round,76967
Rotating/Seasonal,45464
Year-round,56858
Year-round,56834
Retired (no longer brewed),28316
Retired (no longer brewed),27444
Retired (no longer brewed),27011
Retired (no longer brewed),28647
Retired (no longer brewed),33519
Retired (no longer brewed),27445
Retired (no longer brewed),29538
Retired (no longer brewed),10255
Retired (no longer brewed),27751
Retired (no longer brewed),12303
Retired (no longer brewed),41860
Year-round,17311
Retired (no longer brewed),41857
Retired (no longer brewed),24568
Year-round,47310
Year-round,47534
Year-round,62602
Retired (no longer brewed),20034
Retired (no longer brewed),40668
Retired (no longer brewed),75588
Retired (no longer brewed),8222
Retired (no longer brewed),12417
Retired (no longer brewed),75472
Retired (no longer brewed),3298
Year-round,8535
Year-round,71944
Retired (no longer brewed),34665
Retired (no longer brewed),35788
Retired (no longer brewed),29562
Retired (no longer brewed),26027
Retired (no longer brewed),15587
Retired (no longer brewed),35368
Rotating/Seasonal,74788
Retired (no longer brewed),26668
Year-round,53195
Retired (no longer brewed),41947
Retired (no longer brewed),3002
Year-round,44935
Retired (no longer brewed),15698
Retired (no longer brewed),51665
Retired (no longer brewed),76432
Rotating/Seasonal,57317
Retired (no longer brewed),9273
Retired (no longer brewed),32876
Year-round,66381
Retired (no longer brewed),33410
Year-round,16997
Retired (no longer brewed),36512
Rotating/Seasonal,76435
Year-round,50975
Year-round,50973
Retired (no longer brewed),32146
Retired (no longer brewed),32145
Retired (no longer brewed),19575
Rotating/Seasonal,76503
Year-round,52586
Retired (no longer brewed),43261
Retired (no longer brewed),76471
Retired (no longer brewed),49251
Retired (no longer brewed),76470
Retired (no longer brewed),59982
Rotating/Seasonal,69846
Rotating/Seasonal,73049
Retired (no longer brewed),66742
Rotating/Seasonal,61461
Rotating/Seasonal,61465
Rotating/Seasonal,67822
Rotating/Seasonal,69536
Rotating/Seasonal,76010
Rotating/Seasonal,66737
Rotating/Seasonal,75781
Rotating/Seasonal,65559
Rotating/Seasonal,66735
Rotating/Seasonal,65560
Retired (no longer brewed),61464
Rotating/Seasonal,66739
Rotating/Seasonal,67948
Rotating/Seasonal,64102
Rotating/Seasonal,66741
Rotating/Seasonal,75020
Rotating/Seasonal,69539
Rotating/Seasonal,69534
Rotating/Seasonal,75780
Year-round,75541
Year-round,31856
Year-round,31855
Rotating/Seasonal,53514
Year-round,25889
Retired (no longer brewed),31854
Retired (no longer brewed),23405
Retired (no longer brewed),66963
Retired (no longer brewed),23403
Retired (no longer brewed),10531
Retired (no longer brewed),50497
Rotating/Seasonal,75950
Retired (no longer brewed),49975
Retired (no longer brewed),50821
Retired (no longer brewed),40960
Retired (no longer brewed),16608
Retired (no longer brewed),16590
Retired (no longer brewed),76578
Retired (no longer brewed),53319
Retired (no longer brewed),40168
Retired (no longer brewed),26510
Rotating/Seasonal,70278
Rotating/Seasonal,71573
Retired (no longer brewed),23571
Retired (no longer brewed),67075
Rotating/Seasonal,71574
Retired (no longer brewed),60888
Retired (no longer brewed),54150
Retired (no longer brewed),57423
Retired (no longer brewed),64664
Retired (no longer brewed),16591
Retired (no longer brewed),64663
Retired (no longer brewed),21330
Retired (no longer brewed),40973
Retired (no longer brewed),52487
Retired (no longer brewed),53126
Rotating/Seasonal,70368
Retired (no longer brewed),57301
Retired (no longer brewed),60090
Rotating/Seasonal,71575
Retired (no longer brewed),42845
Retired (no longer brewed),40972
Retired (no longer brewed),64666
Retired (no longer brewed),63028
Retired (no longer brewed),21327
Retired (no longer brewed),57011
Retired (no longer brewed),41618
Retired (no longer brewed),41725
Retired (no longer brewed),69474
Retired (no longer brewed),52522
Retired (no longer brewed),66476
Retired (no longer brewed),67030
Retired (no longer brewed),69473
Retired (no longer brewed),57128
Retired (no longer brewed),56200
Retired (no longer brewed),56197
Retired (no longer brewed),74329
Retired (no longer brewed),45532
Retired (no longer brewed),73897
Retired (no longer brewed),41545
Retired (no longer brewed),52521
Retired (no longer brewed),62470
Retired (no longer brewed),74328
Retired (no longer brewed),52893
Retired (no longer brewed),57126
Retired (no longer brewed),74330
Retired (no longer brewed),57610
Year-round,48283
Rotating/Seasonal,5637
Rotating/Seasonal,30311
Retired (no longer brewed),14691
Retired (no longer brewed),28568
Retired (no longer brewed),14044
Retired (no longer brewed),17360
Retired (no longer brewed),30525
Retired (no longer brewed),32881
Retired (no longer brewed),12817
Retired (no longer brewed),37044
Retired (no longer brewed),28104
Rotating/Seasonal,68938
Rotating/Seasonal,76475
Rotating/Seasonal,55100
Retired (no longer brewed),26880
Retired (no longer brewed),40660
Retired (no longer brewed),34534
Year-round,68824
Retired (no longer brewed),52628
Retired (no longer brewed),24964
Rotating/Seasonal,57942
Retired (no longer brewed),31227
Retired (no longer brewed),34054
Retired (no longer brewed),33912
Retired (no longer brewed),72051
Retired (no longer brewed),25294
Retired (no longer brewed),19967
Retired (no longer brewed),35191
Retired (no longer brewed),11722
Retired (no longer brewed),5623
Rotating/Seasonal,16449
Rotating/Seasonal,54989
Rotating/Seasonal,47312
Year-round,67381
Rotating/Seasonal,54278
Rotating/Seasonal,53278
Retired (no longer brewed),3790
Retired (no longer brewed),76654
Rotating/Seasonal,41992
Rotating/Seasonal,77024
Retired (no longer brewed),71124
Retired (no longer brewed),41991
Rotating/Seasonal,46872
Retired (no longer brewed),36492
Retired (no longer brewed),36491
Year-round,70539
Retired (no longer brewed),20946
Retired (no longer brewed),41518
Retired (no longer brewed),30178
Retired (no longer brewed),47448
Retired (no longer brewed),12671
Rotating/Seasonal,21159
Rotating/Seasonal,72087
Retired (no longer brewed),5640
Year-round,67983
Year-round,67383
Rotating/Seasonal,40653
Retired (no longer brewed),12204
Rotating/Seasonal,47414
Retired (no longer brewed),37569
Year-round,48329
Retired (no longer brewed),75041
Retired (no longer brewed),75180
Retired (no longer brewed),46195
Retired (no longer brewed),68382
Retired (no longer brewed),49671
Retired (no longer brewed),48536
Retired (no longer brewed),34951
Retired (no longer brewed),41567
Retired (no longer brewed),41569
Retired (no longer brewed),26478
Retired (no longer brewed),26477
Year-round,46817
Retired (no longer brewed),32346
Retired (no longer brewed),32343
Retired (no longer brewed),32342
Retired (no longer brewed),32345
Retired (no longer brewed),32340
Retired (no longer brewed),32339
Year-round,56407
Retired (no longer brewed),54526
Year-round,49801
Year-round,46933
Retired (no longer brewed),46685
Retired (no longer brewed),63929
Rotating/Seasonal,74378
Retired (no longer brewed),69313
Year-round,60939
Retired (no longer brewed),70083
Retired (no longer brewed),77129
Year-round,62825
Retired (no longer brewed),69794
Retired (no longer brewed),69791
Rotating/Seasonal,75158
Rotating/Seasonal,69665
Year-round,77308
Retired (no longer brewed),75490
Retired (no longer brewed),69776
Year-round,65317
Year-round,60267
Retired (no longer brewed),70178
Rotating/Seasonal,77127
Rotating/Seasonal,76648
Retired (no longer brewed),70082
Rotating/Seasonal,76939
Year-round,63964
Retired (no longer brewed),23887
Retired (no longer brewed),24021
Retired (no longer brewed),16794
Retired (no longer brewed),24020
Retired (no longer brewed),24018
Retired (no longer brewed),34110
Retired (no longer brewed),33958
Year-round,65538
Year-round,65541
Year-round,65540
Year-round,65539
Retired (no longer brewed),6437
Year-round,48212
Year-round,47985
Year-round,48214
