Status,Beer_Beerid
Retired (no longer brewed),24076
Rotating/Seasonal,49313
Retired (no longer brewed),39975
Year-round,74611
Retired (no longer brewed),23567
Retired (no longer brewed),35425
Retired (no longer brewed),35433
Retired (no longer brewed),35412
Retired (no longer brewed),35437
Retired (no longer brewed),35422
Retired (no longer brewed),35427
Retired (no longer brewed),35410
Rotating/Seasonal,73920
Retired (no longer brewed),76054
Rotating/Seasonal,69258
Rotating/Seasonal,75961
Rotating/Seasonal,75165
Retired (no longer brewed),74520
Rotating/Seasonal,74389
Retired (no longer brewed),58859
Retired (no longer brewed),38422
Year-round,69545
Retired (no longer brewed),28199
Year-round,57063
Retired (no longer brewed),37779
Year-round,38020
Retired (no longer brewed),10214
Retired (no longer brewed),58996
Rotating/Seasonal,72937
Year-round,48681
Year-round,68245
Rotating/Seasonal,63671
Year-round,71490
Year-round,70773
Year-round,70972
Year-round,71725
Rotating/Seasonal,75854
Retired (no longer brewed),75612
Retired (no longer brewed),75853
Retired (no longer brewed),72432
Rotating/Seasonal,73294
Retired (no longer brewed),75613
Retired (no longer brewed),75189
Rotating/Seasonal,72421
Year-round,70965
Year-round,18226
Year-round,67774
Rotating/Seasonal,75264
Retired (no longer brewed),69244
Retired (no longer brewed),59520
Retired (no longer brewed),44977
Retired (no longer brewed),38534
Retired (no longer brewed),42651
Retired (no longer brewed),74232
Retired (no longer brewed),29027
Retired (no longer brewed),29718
Year-round,76761
Year-round,70501
Retired (no longer brewed),41376
Year-round,51624
Year-round,50533
Year-round,50534
Year-round,61872
Retired (no longer brewed),19635
Retired (no longer brewed),19626
Retired (no longer brewed),19624
Retired (no longer brewed),19623
Retired (no longer brewed),75924
Retired (no longer brewed),74230
Retired (no longer brewed),74231
Retired (no longer brewed),75923
Year-round,63085
Retired (no longer brewed),7658
Retired (no longer brewed),29703
Year-round,38665
Rotating/Seasonal,21354
Year-round,72129
Year-round,75113
Rotating/Seasonal,43654
Rotating/Seasonal,36959
Rotating/Seasonal,37163
Rotating/Seasonal,32416
Year-round,70905
Rotating/Seasonal,31495
Rotating/Seasonal,37162
Rotating/Seasonal,39426
Rotating/Seasonal,38460
Rotating/Seasonal,47024
Rotating/Seasonal,35863
Rotating/Seasonal,70907
Rotating/Seasonal,34887
Rotating/Seasonal,37164
Rotating/Seasonal,37908
Rotating/Seasonal,38820
Rotating/Seasonal,36529
Rotating/Seasonal,21351
Rotating/Seasonal,39795
Retired (no longer brewed),19373
Retired (no longer brewed),39830
Retired (no longer brewed),47161
Rotating/Seasonal,49536
Rotating/Seasonal,16440
Retired (no longer brewed),75161
Retired (no longer brewed),31111
Retired (no longer brewed),47925
Retired (no longer brewed),36474
Retired (no longer brewed),69762
Retired (no longer brewed),8234
Retired (no longer brewed),22882
Rotating/Seasonal,63799
Retired (no longer brewed),73161
Retired (no longer brewed),51227
Retired (no longer brewed),24614
Retired (no longer brewed),66511
Rotating/Seasonal,64929
Retired (no longer brewed),73994
Retired (no longer brewed),21511
Retired (no longer brewed),70093
Year-round,18910
Retired (no longer brewed),21662
Retired (no longer brewed),21663
Year-round,44865
Retired (no longer brewed),38557
Year-round,59861
Retired (no longer brewed),37040
Year-round,45800
Year-round,33852
Year-round,66745
Year-round,74956
Retired (no longer brewed),58849
Retired (no longer brewed),43664
Retired (no longer brewed),52712
Retired (no longer brewed),58848
Retired (no longer brewed),44133
Retired (no longer brewed),51362
Retired (no longer brewed),43665
Retired (no longer brewed),51363
Retired (no longer brewed),40106
Retired (no longer brewed),51364
Retired (no longer brewed),9122
Retired (no longer brewed),9121
Retired (no longer brewed),12922
Retired (no longer brewed),33994
Retired (no longer brewed),34985
Rotating/Seasonal,48895
Retired (no longer brewed),51451
Retired (no longer brewed),32960
Year-round,51507
Retired (no longer brewed),14951
Retired (no longer brewed),11670
Retired (no longer brewed),24317
Retired (no longer brewed),3772
Retired (no longer brewed),37203
Year-round,3773
Retired (no longer brewed),41413
Year-round,59403
Year-round,72992
Year-round,55711
Rotating/Seasonal,69819
Retired (no longer brewed),59866
Retired (no longer brewed),54188
Retired (no longer brewed),33934
Retired (no longer brewed),69541
Retired (no longer brewed),76224
Retired (no longer brewed),73726
Rotating/Seasonal,73029
Retired (no longer brewed),71567
Retired (no longer brewed),40821
Retired (no longer brewed),69428
Retired (no longer brewed),38948
Retired (no longer brewed),41336
Retired (no longer brewed),57448
Retired (no longer brewed),46907
Retired (no longer brewed),33911
Retired (no longer brewed),63734
Retired (no longer brewed),36436
Retired (no longer brewed),69623
Retired (no longer brewed),33495
Retired (no longer brewed),36437
Retired (no longer brewed),36629
Retired (no longer brewed),70068
Retired (no longer brewed),40662
Retired (no longer brewed),35030
Retired (no longer brewed),18548
Retired (no longer brewed),19091
Retired (no longer brewed),72747
Retired (no longer brewed),40661
Retired (no longer brewed),69877
Year-round,61084
Year-round,53592
Retired (no longer brewed),32292
Retired (no longer brewed),32739
Retired (no longer brewed),26140
Rotating/Seasonal,75830
Retired (no longer brewed),65808
Rotating/Seasonal,62559
Retired (no longer brewed),42530
Year-round,42529
Rotating/Seasonal,64202
Retired (no longer brewed),63080
Year-round,63079
Retired (no longer brewed),71496
Retired (no longer brewed),75450
Retired (no longer brewed),69253
Retired (no longer brewed),69032
Retired (no longer brewed),67838
Retired (no longer brewed),13719
Retired (no longer brewed),30667
Rotating/Seasonal,60020
Rotating/Seasonal,60812
Rotating/Seasonal,60021
Rotating/Seasonal,46436
Year-round,58040
Retired (no longer brewed),70456
Retired (no longer brewed),63761
Retired (no longer brewed),63759
Retired (no longer brewed),72179
Rotating/Seasonal,73740
Rotating/Seasonal,67945
Year-round,46433
Year-round,46432
Rotating/Seasonal,46435
Year-round,46430
Year-round,71716
Retired (no longer brewed),41658
Year-round,41656
Year-round,40795
Retired (no longer brewed),74025
Year-round,47529
Retired (no longer brewed),24818
Rotating/Seasonal,69889
Retired (no longer brewed),75932
Year-round,54416
Rotating/Seasonal,47005
Retired (no longer brewed),70797
Retired (no longer brewed),62928
Retired (no longer brewed),28193
Retired (no longer brewed),35062
Retired (no longer brewed),28195
Retired (no longer brewed),50446
Year-round,61945
Year-round,61236
Retired (no longer brewed),27020
Year-round,60822
Retired (no longer brewed),24965
Year-round,50826
Retired (no longer brewed),27528
Rotating/Seasonal,76555
Retired (no longer brewed),26861
Retired (no longer brewed),50834
Retired (no longer brewed),4410
Retired (no longer brewed),56516
Retired (no longer brewed),39997
Retired (no longer brewed),42735
Retired (no longer brewed),36520
Rotating/Seasonal,44329
Rotating/Seasonal,47007
Retired (no longer brewed),42732
Retired (no longer brewed),47802
Retired (no longer brewed),56518
Retired (no longer brewed),69950
Retired (no longer brewed),70229
Retired (no longer brewed),47804
Retired (no longer brewed),41848
Rotating/Seasonal,45955
Retired (no longer brewed),41847
Retired (no longer brewed),41849
Retired (no longer brewed),15196
Rotating/Seasonal,57257
Retired (no longer brewed),21756
Rotating/Seasonal,47006
Retired (no longer brewed),51113
Rotating/Seasonal,50169
Rotating/Seasonal,50167
Rotating/Seasonal,47803
Rotating/Seasonal,44486
Retired (no longer brewed),21759
Retired (no longer brewed),21758
Retired (no longer brewed),36519
Retired (no longer brewed),25074
Retired (no longer brewed),57359
Rotating/Seasonal,47801
Rotating/Seasonal,56517
Retired (no longer brewed),18623
Retired (no longer brewed),18334
Retired (no longer brewed),18622
Rotating/Seasonal,71507
Retired (no longer brewed),24616
Rotating/Seasonal,64076
Rotating/Seasonal,71156
Retired (no longer brewed),21550
Retired (no longer brewed),27221
Year-round,77209
Retired (no longer brewed),40461
Year-round,26261
Retired (no longer brewed),33279
Retired (no longer brewed),41535
Retired (no longer brewed),41171
Retired (no longer brewed),34316
Retired (no longer brewed),32397
Retired (no longer brewed),36602
Retired (no longer brewed),58284
Retired (no longer brewed),55254
Retired (no longer brewed),75280
Retired (no longer brewed),75971
Retired (no longer brewed),29989
Year-round,67749
Retired (no longer brewed),31442
Retired (no longer brewed),56445
Retired (no longer brewed),31918
Retired (no longer brewed),17097
Retired (no longer brewed),40984
Retired (no longer brewed),32171
Rotating/Seasonal,77125
Rotating/Seasonal,76815
Rotating/Seasonal,76814
Retired (no longer brewed),47547
Retired (no longer brewed),16197
Retired (no longer brewed),13369
Rotating/Seasonal,54340
Retired (no longer brewed),63069
Retired (no longer brewed),27777
Retired (no longer brewed),72737
Retired (no longer brewed),62809
Retired (no longer brewed),29470
Retired (no longer brewed),23484
Retired (no longer brewed),27050
Retired (no longer brewed),32520
Retired (no longer brewed),22459
Retired (no longer brewed),41721
Retired (no longer brewed),21744
Retired (no longer brewed),36725
Retired (no longer brewed),32462
Retired (no longer brewed),30654
Retired (no longer brewed),40593
Retired (no longer brewed),76559
Retired (no longer brewed),75547
Year-round,75433
Retired (no longer brewed),43995
Retired (no longer brewed),34697
Rotating/Seasonal,72801
Rotating/Seasonal,49396
Retired (no longer brewed),4967
Retired (no longer brewed),4836
Rotating/Seasonal,45129
Retired (no longer brewed),48051
Retired (no longer brewed),4205
Rotating/Seasonal,73280
Rotating/Seasonal,68866
Retired (no longer brewed),67704
Retired (no longer brewed),42929
Rotating/Seasonal,62754
Rotating/Seasonal,75706
Rotating/Seasonal,63975
Rotating/Seasonal,75705
Rotating/Seasonal,66978
Retired (no longer brewed),71670
Rotating/Seasonal,76490
Year-round,73696
Retired (no longer brewed),33835
Retired (no longer brewed),40746
Retired (no longer brewed),40745
Retired (no longer brewed),17484
Year-round,57306
Rotating/Seasonal,54171
Retired (no longer brewed),38905
Year-round,48494
Year-round,48776
Retired (no longer brewed),19799
Retired (no longer brewed),3831
Retired (no longer brewed),3602
Retired (no longer brewed),49694
Retired (no longer brewed),3658
Rotating/Seasonal,74424
Retired (no longer brewed),3611
Year-round,63365
Year-round,51434
Retired (no longer brewed),36144
Retired (no longer brewed),28173
Retired (no longer brewed),51246
Rotating/Seasonal,62668
Retired (no longer brewed),33604
Retired (no longer brewed),8595
Retired (no longer brewed),33597
Retired (no longer brewed),25687
Retired (no longer brewed),35230
Retired (no longer brewed),35232
Retired (no longer brewed),35233
Year-round,26606
Retired (no longer brewed),56075
Retired (no longer brewed),34990
Rotating/Seasonal,26611
Retired (no longer brewed),37255
Rotating/Seasonal,74443
Retired (no longer brewed),44631
Retired (no longer brewed),45154
Retired (no longer brewed),30408
Retired (no longer brewed),12635
Retired (no longer brewed),12636
Retired (no longer brewed),52410
Rotating/Seasonal,71552
Year-round,71551
Retired (no longer brewed),62337
Year-round,71548
Rotating/Seasonal,71550
Retired (no longer brewed),52504
Retired (no longer brewed),43921
Retired (no longer brewed),32753
Retired (no longer brewed),44066
Retired (no longer brewed),54642
Year-round,44067
Year-round,52502
Year-round,75037
Retired (no longer brewed),36049
Rotating/Seasonal,34334
Retired (no longer brewed),44063
Retired (no longer brewed),66010
Retired (no longer brewed),37971
Retired (no longer brewed),49533
Retired (no longer brewed),30115
Year-round,22037
Year-round,56857
Retired (no longer brewed),7136
Retired (no longer brewed),7135
Rotating/Seasonal,32834
Year-round,48321
Year-round,57436
Retired (no longer brewed),37362
Retired (no longer brewed),43641
Retired (no longer brewed),29900
Retired (no longer brewed),12686
Retired (no longer brewed),26264
Year-round,50911
Rotating/Seasonal,61365
Year-round,50563
Year-round,49496
Year-round,49566
Year-round,49567
Rotating/Seasonal,75921
Retired (no longer brewed),24148
Retired (no longer brewed),17749
Year-round,72716
Year-round,72714
Retired (no longer brewed),20236
Retired (no longer brewed),40262
Retired (no longer brewed),40293
Retired (no longer brewed),20182
Retired (no longer brewed),60657
Retired (no longer brewed),17504
Retired (no longer brewed),17549
Year-round,55329
Retired (no longer brewed),36273
Retired (no longer brewed),3513
Rotating/Seasonal,53695
Rotating/Seasonal,68433
Year-round,60929
Year-round,60930
Retired (no longer brewed),37632
Retired (no longer brewed),33550
Rotating/Seasonal,75644
Retired (no longer brewed),34247
Rotating/Seasonal,71360
Rotating/Seasonal,42248
Retired (no longer brewed),66951
Retired (no longer brewed),41765
Retired (no longer brewed),15352
Retired (no longer brewed),38216
Retired (no longer brewed),31403
Retired (no longer brewed),10818
Retired (no longer brewed),10815
Retired (no longer brewed),10816
Rotating/Seasonal,77058
Retired (no longer brewed),10811
Retired (no longer brewed),55994
Retired (no longer brewed),31033
Retired (no longer brewed),23663
Retired (no longer brewed),37035
Rotating/Seasonal,63258
Retired (no longer brewed),36238
Retired (no longer brewed),34945
Rotating/Seasonal,64598
Retired (no longer brewed),6145
Year-round,52642
Year-round,62429
Year-round,15088
Retired (no longer brewed),28840
Retired (no longer brewed),15089
Year-round,15090
Retired (no longer brewed),31018
Retired (no longer brewed),31251
Year-round,22045
Year-round,23351
Year-round,60622
Retired (no longer brewed),37008
Year-round,54721
Year-round,66068
Retired (no longer brewed),28259
Retired (no longer brewed),28260
Retired (no longer brewed),28258
Year-round,37963
Rotating/Seasonal,35319
Rotating/Seasonal,34787
Rotating/Seasonal,30051
Rotating/Seasonal,37183
Retired (no longer brewed),15221
Year-round,59081
Retired (no longer brewed),65903
Rotating/Seasonal,76319
Year-round,43940
Rotating/Seasonal,73112
Year-round,4114
Retired (no longer brewed),23090
Rotating/Seasonal,74010
Rotating/Seasonal,36377
Retired (no longer brewed),33253
Retired (no longer brewed),31316
Year-round,4113
Retired (no longer brewed),20920
Retired (no longer brewed),20119
Retired (no longer brewed),32362
Retired (no longer brewed),42093
Retired (no longer brewed),22838
Retired (no longer brewed),16950
Retired (no longer brewed),17665
Retired (no longer brewed),19936
Retired (no longer brewed),17475
Retired (no longer brewed),76085
Retired (no longer brewed),64774
Retired (no longer brewed),56365
Retired (no longer brewed),56056
Retired (no longer brewed),2419
Retired (no longer brewed),72443
Retired (no longer brewed),59896
Retired (no longer brewed),71492
Retired (no longer brewed),68417
Retired (no longer brewed),60559
Retired (no longer brewed),52683
Retired (no longer brewed),57550
Retired (no longer brewed),61774
Retired (no longer brewed),60562
Retired (no longer brewed),55218
Retired (no longer brewed),63935
Retired (no longer brewed),58752
Rotating/Seasonal,72440
Rotating/Seasonal,54516
Retired (no longer brewed),72433
Retired (no longer brewed),31379
