Status,Beer_Beerid
Rotating/Seasonal,14390
Retired (no longer brewed),44000
Retired (no longer brewed),22748
Rotating/Seasonal,75323
Retired (no longer brewed),55439
Retired (no longer brewed),23444
Retired (no longer brewed),5792
Retired (no longer brewed),23443
Retired (no longer brewed),22770
Retired (no longer brewed),22769
Year-round,56864
Retired (no longer brewed),31414
Retired (no longer brewed),41769
Retired (no longer brewed),11720
Retired (no longer brewed),11719
Year-round,69780
Rotating/Seasonal,61885
Rotating/Seasonal,46349
Year-round,50801
Retired (no longer brewed),56038
Retired (no longer brewed),72809
Retired (no longer brewed),55714
Retired (no longer brewed),69368
Retired (no longer brewed),49811
Retired (no longer brewed),67283
Retired (no longer brewed),48811
Retired (no longer brewed),76387
Retired (no longer brewed),73078
Retired (no longer brewed),66149
Retired (no longer brewed),73076
Retired (no longer brewed),52980
Retired (no longer brewed),63027
Retired (no longer brewed),54419
Retired (no longer brewed),67127
Retired (no longer brewed),52879
Retired (no longer brewed),65897
Retired (no longer brewed),71584
Retired (no longer brewed),70986
Retired (no longer brewed),55715
Retired (no longer brewed),66924
Retired (no longer brewed),63029
Retired (no longer brewed),65213
Retired (no longer brewed),63032
Retired (no longer brewed),67321
Retired (no longer brewed),26587
Retired (no longer brewed),76386
Retired (no longer brewed),26599
Retired (no longer brewed),25300
Retired (no longer brewed),26683
Retired (no longer brewed),7151
Year-round,64273
Year-round,59059
Year-round,46448
Retired (no longer brewed),75466
Retired (no longer brewed),16911
Retired (no longer brewed),15828
Retired (no longer brewed),17396
Year-round,26573
Retired (no longer brewed),37154
Retired (no longer brewed),43274
Retired (no longer brewed),38571
Retired (no longer brewed),52404
Retired (no longer brewed),10979
Retired (no longer brewed),40565
Year-round,75529
Year-round,19379
Retired (no longer brewed),57507
Retired (no longer brewed),12776
Retired (no longer brewed),21573
Retired (no longer brewed),21542
Retired (no longer brewed),74658
Retired (no longer brewed),74653
Retired (no longer brewed),34140
Retired (no longer brewed),76980
Retired (no longer brewed),76981
Retired (no longer brewed),54233
Rotating/Seasonal,69379
Retired (no longer brewed),62590
Retired (no longer brewed),77137
Retired (no longer brewed),19353
Retired (no longer brewed),45489
Rotating/Seasonal,64670
Retired (no longer brewed),50078
Retired (no longer brewed),41571
Retired (no longer brewed),16419
Retired (no longer brewed),42792
Retired (no longer brewed),55408
Retired (no longer brewed),55407
Retired (no longer brewed),26819
Retired (no longer brewed),47149
Retired (no longer brewed),9260
Retired (no longer brewed),21748
Retired (no longer brewed),59444
Retired (no longer brewed),36851
Retired (no longer brewed),4911
Retired (no longer brewed),27066
Retired (no longer brewed),24632
Retired (no longer brewed),24633
Retired (no longer brewed),24631
Retired (no longer brewed),30381
Retired (no longer brewed),62846
Retired (no longer brewed),53328
Retired (no longer brewed),62078
Year-round,44360
Retired (no longer brewed),28694
Year-round,49135
Year-round,34080
Year-round,52517
Retired (no longer brewed),33660
Rotating/Seasonal,33804
Rotating/Seasonal,31971
Rotating/Seasonal,34336
Rotating/Seasonal,31245
Retired (no longer brewed),72509
Retired (no longer brewed),46958
Retired (no longer brewed),20033
Retired (no longer brewed),75652
Retired (no longer brewed),59148
Retired (no longer brewed),75005
Retired (no longer brewed),69008
Retired (no longer brewed),44235
Retired (no longer brewed),20248
Retired (no longer brewed),59951
Retired (no longer brewed),41869
Retired (no longer brewed),22904
Retired (no longer brewed),45333
Retired (no longer brewed),55082
Retired (no longer brewed),55045
Retired (no longer brewed),60723
Rotating/Seasonal,74219
Retired (no longer brewed),39112
Retired (no longer brewed),30069
Retired (no longer brewed),30070
Retired (no longer brewed),32231
Retired (no longer brewed),30068
Retired (no longer brewed),32232
Year-round,52952
Retired (no longer brewed),33581
Year-round,72610
Rotating/Seasonal,10499
Retired (no longer brewed),5115
Rotating/Seasonal,18082
Retired (no longer brewed),28448
Rotating/Seasonal,9488
Rotating/Seasonal,17399
Retired (no longer brewed),24032
Retired (no longer brewed),54887
Retired (no longer brewed),32576
Retired (no longer brewed),9741
Year-round,48664
Retired (no longer brewed),70029
Retired (no longer brewed),62943
Retired (no longer brewed),15811
Year-round,19238
Retired (no longer brewed),36353
Year-round,20875
Retired (no longer brewed),24769
Year-round,62391
Rotating/Seasonal,64471
Year-round,66499
Retired (no longer brewed),59585
Rotating/Seasonal,64723
Rotating/Seasonal,60695
Retired (no longer brewed),64472
Rotating/Seasonal,63826
Retired (no longer brewed),67862
Rotating/Seasonal,56065
Rotating/Seasonal,58978
Retired (no longer brewed),63825
Retired (no longer brewed),68267
Retired (no longer brewed),75982
Retired (no longer brewed),58241
Retired (no longer brewed),65706
Retired (no longer brewed),75091
Year-round,67716
Retired (no longer brewed),64724
Retired (no longer brewed),67985
Retired (no longer brewed),67735
Retired (no longer brewed),12413
Year-round,54732
Year-round,48662
Retired (no longer brewed),31903
Rotating/Seasonal,49112
Year-round,49477
Year-round,49969
Year-round,43986
Year-round,31380
Year-round,65966
Retired (no longer brewed),7265
Retired (no longer brewed),20198
Year-round,44821
Retired (no longer brewed),38945
Rotating/Seasonal,74284
Retired (no longer brewed),32305
Rotating/Seasonal,50350
Rotating/Seasonal,48052
Retired (no longer brewed),10723
Year-round,25960
Year-round,25959
Retired (no longer brewed),18629
Rotating/Seasonal,25957
Retired (no longer brewed),71239
Retired (no longer brewed),3436
Year-round,49229
Retired (no longer brewed),17008
Year-round,49253
Year-round,68130
Rotating/Seasonal,54391
Year-round,68123
Retired (no longer brewed),67633
Retired (no longer brewed),74712
Rotating/Seasonal,46762
Rotating/Seasonal,76539
Rotating/Seasonal,62202
Retired (no longer brewed),59311
Retired (no longer brewed),61675
Retired (no longer brewed),68395
Retired (no longer brewed),53289
Year-round,40912
Rotating/Seasonal,72847
Year-round,68559
Retired (no longer brewed),77086
Rotating/Seasonal,73219
Retired (no longer brewed),75875
Rotating/Seasonal,73218
Retired (no longer brewed),77071
Year-round,68550
Rotating/Seasonal,73328
Retired (no longer brewed),73785
Retired (no longer brewed),15468
Retired (no longer brewed),14995
Year-round,2103
Year-round,61322
Retired (no longer brewed),2099
Year-round,70475
Retired (no longer brewed),2104
Retired (no longer brewed),2096
Rotating/Seasonal,75379
Rotating/Seasonal,70925
Rotating/Seasonal,49656
Retired (no longer brewed),22518
Retired (no longer brewed),25124
Retired (no longer brewed),37487
Year-round,51830
Retired (no longer brewed),34561
Year-round,64943
Rotating/Seasonal,68670
Year-round,29970
Year-round,52856
Retired (no longer brewed),39698
Retired (no longer brewed),32210
Year-round,66458
Retired (no longer brewed),32209
Retired (no longer brewed),39474
Year-round,22749
Retired (no longer brewed),46427
Year-round,52813
Rotating/Seasonal,59593
Retired (no longer brewed),38319
Rotating/Seasonal,74024
Retired (no longer brewed),76245
Retired (no longer brewed),40503
Retired (no longer brewed),23050
Retired (no longer brewed),65733
Rotating/Seasonal,59183
Retired (no longer brewed),23051
Retired (no longer brewed),75257
Year-round,72319
Year-round,70139
Year-round,70183
Year-round,72313
Year-round,22598
Year-round,22595
Retired (no longer brewed),37620
Retired (no longer brewed),67066
Retired (no longer brewed),67260
Retired (no longer brewed),61082
Retired (no longer brewed),52580
Retired (no longer brewed),63203
Retired (no longer brewed),11205
Rotating/Seasonal,43390
Retired (no longer brewed),63214
Retired (no longer brewed),59159
Retired (no longer brewed),63212
Retired (no longer brewed),63216
Retired (no longer brewed),54011
Retired (no longer brewed),25636
Retired (no longer brewed),30753
Retired (no longer brewed),27356
Retired (no longer brewed),21907
Retired (no longer brewed),25135
Retired (no longer brewed),25136
Retired (no longer brewed),29800
Retired (no longer brewed),50191
Retired (no longer brewed),68868
Retired (no longer brewed),69028
Retired (no longer brewed),64554
Retired (no longer brewed),56449
Retired (no longer brewed),75949
Retired (no longer brewed),50422
Retired (no longer brewed),76081
Retired (no longer brewed),55434
Retired (no longer brewed),31085
Retired (no longer brewed),25008
Year-round,34959
Retired (no longer brewed),25406
Retired (no longer brewed),46597
Rotating/Seasonal,15978
Retired (no longer brewed),56985
Rotating/Seasonal,77008
Retired (no longer brewed),57680
Rotating/Seasonal,46259
Retired (no longer brewed),68531
Retired (no longer brewed),62438
Rotating/Seasonal,68902
Rotating/Seasonal,23496
Retired (no longer brewed),51764
Rotating/Seasonal,56558
Rotating/Seasonal,35770
Retired (no longer brewed),50367
Rotating/Seasonal,71566
Retired (no longer brewed),44117
Rotating/Seasonal,71120
Retired (no longer brewed),72569
Rotating/Seasonal,45751
Retired (no longer brewed),15977
Retired (no longer brewed),57917
Rotating/Seasonal,69871
Rotating/Seasonal,54786
Retired (no longer brewed),72287
Retired (no longer brewed),49800
Retired (no longer brewed),57916
Year-round,56805
Year-round,49773
Retired (no longer brewed),64891
Retired (no longer brewed),49189
Year-round,49190
Retired (no longer brewed),34596
Rotating/Seasonal,70137
Rotating/Seasonal,70136
Retired (no longer brewed),33899
Retired (no longer brewed),33833
Retired (no longer brewed),15364
Year-round,75852
Year-round,75992
Year-round,40021
Year-round,58349
Retired (no longer brewed),74645
Year-round,72325
Year-round,72854
Year-round,72471
Retired (no longer brewed),24199
Retired (no longer brewed),24198
Year-round,65100
Year-round,66968
Retired (no longer brewed),3593
Retired (no longer brewed),20801
Retired (no longer brewed),13050
Retired (no longer brewed),46198
Rotating/Seasonal,71040
Retired (no longer brewed),30343
Retired (no longer brewed),34492
Rotating/Seasonal,52360
Retired (no longer brewed),30344
Retired (no longer brewed),76573
Rotating/Seasonal,49940
Retired (no longer brewed),75937
Rotating/Seasonal,48431
Retired (no longer brewed),16992
Retired (no longer brewed),16962
Retired (no longer brewed),75585
Retired (no longer brewed),75586
Year-round,45498
Year-round,45495
Retired (no longer brewed),45497
Retired (no longer brewed),71480
Retired (no longer brewed),76017
Year-round,64789
Retired (no longer brewed),47598
Retired (no longer brewed),45265
Retired (no longer brewed),46186
Retired (no longer brewed),27415
Year-round,71375
Year-round,60777
Year-round,71288
Retired (no longer brewed),37645
Retired (no longer brewed),52737
Year-round,70502
Year-round,43564
Retired (no longer brewed),24001
Year-round,72739
Rotating/Seasonal,59867
Year-round,72708
Retired (no longer brewed),18431
Retired (no longer brewed),21280
Rotating/Seasonal,73790
Year-round,11762
Year-round,69594
Rotating/Seasonal,76451
Retired (no longer brewed),36709
Retired (no longer brewed),26536
Retired (no longer brewed),34874
Retired (no longer brewed),13300
Retired (no longer brewed),13297
Retired (no longer brewed),24010
Retired (no longer brewed),36708
Retired (no longer brewed),36713
Retired (no longer brewed),41774
Retired (no longer brewed),3701
Retired (no longer brewed),3702
Retired (no longer brewed),69808
Retired (no longer brewed),68708
Retired (no longer brewed),59493
Retired (no longer brewed),69825
Retired (no longer brewed),52174
Retired (no longer brewed),53211
Retired (no longer brewed),74153
Retired (no longer brewed),53364
Retired (no longer brewed),55684
Year-round,36403
Year-round,36402
Retired (no longer brewed),14837
Retired (no longer brewed),63314
Year-round,67638
Retired (no longer brewed),64573
Retired (no longer brewed),52898
Year-round,68282
Retired (no longer brewed),55799
Retired (no longer brewed),21503
Retired (no longer brewed),15238
Year-round,74628
Year-round,49311
Rotating/Seasonal,63260
Retired (no longer brewed),30913
Retired (no longer brewed),48754
Retired (no longer brewed),32102
Rotating/Seasonal,59612
Rotating/Seasonal,59611
Retired (no longer brewed),4560
Retired (no longer brewed),41107
Retired (no longer brewed),12825
Year-round,44489
Year-round,44882
Rotating/Seasonal,49081
Year-round,44881
Retired (no longer brewed),38505
Retired (no longer brewed),29819
Retired (no longer brewed),43804
Year-round,75409
Retired (no longer brewed),19471
Retired (no longer brewed),64047
Rotating/Seasonal,74385
Retired (no longer brewed),41118
Year-round,58143
Year-round,58238
Retired (no longer brewed),40433
Retired (no longer brewed),47680
Retired (no longer brewed),45190
Retired (no longer brewed),51082
Retired (no longer brewed),67438
Retired (no longer brewed),6273
Retired (no longer brewed),67452
Rotating/Seasonal,68874
Retired (no longer brewed),55839
Retired (no longer brewed),55316
Retired (no longer brewed),75879
Year-round,64077
Year-round,74072
Year-round,72968
Year-round,53517
Rotating/Seasonal,56401
Year-round,75149
Year-round,73907
Retired (no longer brewed),57512
Retired (no longer brewed),36059
Year-round,22291
Year-round,22589
Retired (no longer brewed),59990
Retired (no longer brewed),57300
Retired (no longer brewed),56892
Retired (no longer brewed),58326
Retired (no longer brewed),58323
Retired (no longer brewed),57519
Retired (no longer brewed),57293
Retired (no longer brewed),59991
Retired (no longer brewed),57299
Retired (no longer brewed),58325
Retired (no longer brewed),12866
Year-round,12867
Retired (no longer brewed),12826
Retired (no longer brewed),12822
