Status,Beer_Beerid
Rotating/Seasonal,45113
Retired (no longer brewed),43403
Retired (no longer brewed),56965
Rotating/Seasonal,43013
Retired (no longer brewed),65029
Retired (no longer brewed),76540
Retired (no longer brewed),77195
Rotating/Seasonal,48345
Rotating/Seasonal,17540
Retired (no longer brewed),40274
Rotating/Seasonal,50496
Retired (no longer brewed),40019
Year-round,64054
Rotating/Seasonal,74287
Retired (no longer brewed),34718
Year-round,12057
Retired (no longer brewed),14416
Year-round,14472
Retired (no longer brewed),16382
Retired (no longer brewed),14441
Year-round,14443
Retired (no longer brewed),15007
Retired (no longer brewed),71878
Year-round,67252
Rotating/Seasonal,58020
Rotating/Seasonal,46581
Retired (no longer brewed),30281
Retired (no longer brewed),35599
Rotating/Seasonal,58423
Rotating/Seasonal,58424
Year-round,65067
Year-round,64997
Retired (no longer brewed),24175
Year-round,24178
Retired (no longer brewed),24176
Year-round,46724
Year-round,51118
Year-round,55430
Year-round,44598
Year-round,55425
Year-round,51002
Retired (no longer brewed),15549
Year-round,48554
Year-round,43627
Year-round,39209
Rotating/Seasonal,17091
Retired (no longer brewed),3516
Retired (no longer brewed),40579
Retired (no longer brewed),40976
Retired (no longer brewed),62497
Rotating/Seasonal,73812
Rotating/Seasonal,65574
Rotating/Seasonal,66842
Rotating/Seasonal,56559
Retired (no longer brewed),38137
Retired (no longer brewed),69284
Year-round,36733
Rotating/Seasonal,64825
Retired (no longer brewed),60289
Rotating/Seasonal,57504
Retired (no longer brewed),63751
Retired (no longer brewed),26882
Retired (no longer brewed),26863
Retired (no longer brewed),17219
Retired (no longer brewed),23339
Rotating/Seasonal,66015
Retired (no longer brewed),15740
Retired (no longer brewed),25227
Rotating/Seasonal,46334
Retired (no longer brewed),17218
Rotating/Seasonal,53006
Rotating/Seasonal,53004
Rotating/Seasonal,51774
Year-round,61757
Retired (no longer brewed),19728
Retired (no longer brewed),29599
Year-round,62476
Year-round,55219
Year-round,56154
Retired (no longer brewed),70167
Retired (no longer brewed),70207
Retired (no longer brewed),34002
Year-round,50972
Rotating/Seasonal,55444
Retired (no longer brewed),17129
Year-round,39822
Retired (no longer brewed),25624
Year-round,61773
Retired (no longer brewed),23802
Retired (no longer brewed),38819
Year-round,77098
Year-round,76563
Retired (no longer brewed),69597
Rotating/Seasonal,74733
Rotating/Seasonal,76421
Rotating/Seasonal,76420
Retired (no longer brewed),10590
Retired (no longer brewed),10591
Retired (no longer brewed),62537
Year-round,62526
Retired (no longer brewed),62535
Retired (no longer brewed),61117
Retired (no longer brewed),49415
Retired (no longer brewed),75590
Retired (no longer brewed),62035
Year-round,64777
Retired (no longer brewed),71712
Retired (no longer brewed),26723
Retired (no longer brewed),74062
Retired (no longer brewed),76645
Retired (no longer brewed),62086
Retired (no longer brewed),45747
Retired (no longer brewed),35374
Retired (no longer brewed),14318
Retired (no longer brewed),45516
Retired (no longer brewed),19668
Retired (no longer brewed),37363
Retired (no longer brewed),10018
Retired (no longer brewed),74624
Retired (no longer brewed),76790
Retired (no longer brewed),68658
Retired (no longer brewed),65906
Retired (no longer brewed),47823
Retired (no longer brewed),70262
Retired (no longer brewed),64114
Rotating/Seasonal,9615
Rotating/Seasonal,66701
Retired (no longer brewed),41001
Rotating/Seasonal,60895
Rotating/Seasonal,66700
Year-round,25716
Retired (no longer brewed),15591
Retired (no longer brewed),70408
Year-round,42411
Year-round,42410
Retired (no longer brewed),5725
Year-round,73908
Year-round,70495
Retired (no longer brewed),12750
Year-round,47578
Year-round,60743
Year-round,17449
Year-round,17433
Retired (no longer brewed),54728
Rotating/Seasonal,75076
Retired (no longer brewed),4253
Retired (no longer brewed),27297
Retired (no longer brewed),41185
Rotating/Seasonal,77134
Rotating/Seasonal,54674
Rotating/Seasonal,4259
Rotating/Seasonal,25200
Rotating/Seasonal,64617
Retired (no longer brewed),41837
Rotating/Seasonal,4260
Retired (no longer brewed),71702
Year-round,48902
Year-round,53965
Year-round,48884
Retired (no longer brewed),3670
Rotating/Seasonal,33940
Retired (no longer brewed),66019
Retired (no longer brewed),65702
Retired (no longer brewed),76410
Retired (no longer brewed),76672
Retired (no longer brewed),75434
Retired (no longer brewed),75546
Retired (no longer brewed),70306
Retired (no longer brewed),16571
Retired (no longer brewed),76595
Retired (no longer brewed),52963
Retired (no longer brewed),60024
Retired (no longer brewed),57898
Retired (no longer brewed),66866
Retired (no longer brewed),72920
Retired (no longer brewed),73568
Retired (no longer brewed),24934
Retired (no longer brewed),24461
Retired (no longer brewed),24464
Retired (no longer brewed),24465
Year-round,72303
Rotating/Seasonal,29501
Retired (no longer brewed),29497
Retired (no longer brewed),29495
Retired (no longer brewed),29499
Retired (no longer brewed),39098
Retired (no longer brewed),10011
Retired (no longer brewed),32149
Retired (no longer brewed),6173
Retired (no longer brewed),7951
Retired (no longer brewed),15796
Year-round,59082
Year-round,8443
Retired (no longer brewed),7303
Retired (no longer brewed),7966
Year-round,23633
Retired (no longer brewed),7878
Year-round,70123
Year-round,7304
Retired (no longer brewed),8292
Retired (no longer brewed),8818
Retired (no longer brewed),32994
Year-round,10828
Retired (no longer brewed),39785
Retired (no longer brewed),39912
Rotating/Seasonal,54820
Year-round,47841
Retired (no longer brewed),28253
Rotating/Seasonal,14747
Retired (no longer brewed),3524
Year-round,69503
Retired (no longer brewed),28119
Retired (no longer brewed),42596
Retired (no longer brewed),13045
Year-round,60092
Year-round,69956
Rotating/Seasonal,42214
Retired (no longer brewed),30012
Retired (no longer brewed),29883
Retired (no longer brewed),29882
Retired (no longer brewed),29884
Retired (no longer brewed),8895
Rotating/Seasonal,68295
Rotating/Seasonal,67517
Retired (no longer brewed),59584
Retired (no longer brewed),57231
Year-round,25474
Retired (no longer brewed),50115
Rotating/Seasonal,67858
Retired (no longer brewed),15491
Retired (no longer brewed),70308
Year-round,69292
Retired (no longer brewed),16667
Retired (no longer brewed),36466
Retired (no longer brewed),36463
Retired (no longer brewed),36464
Retired (no longer brewed),58898
Retired (no longer brewed),70614
Rotating/Seasonal,56534
Year-round,66897
Retired (no longer brewed),13222
Retired (no longer brewed),40381
Retired (no longer brewed),40379
Retired (no longer brewed),40380
Retired (no longer brewed),1734
Retired (no longer brewed),8153
Year-round,50080
Rotating/Seasonal,56440
Year-round,69746
Year-round,54182
Retired (no longer brewed),42326
Retired (no longer brewed),42328
Retired (no longer brewed),42077
Retired (no longer brewed),41990
Retired (no longer brewed),21661
Retired (no longer brewed),21660
Retired (no longer brewed),23373
Retired (no longer brewed),48104
Retired (no longer brewed),22491
Rotating/Seasonal,73835
Retired (no longer brewed),74605
Retired (no longer brewed),64048
Year-round,73909
Rotating/Seasonal,68706
Retired (no longer brewed),57334
Retired (no longer brewed),37954
Retired (no longer brewed),50873
Rotating/Seasonal,47616
Rotating/Seasonal,48563
Rotating/Seasonal,65112
Rotating/Seasonal,65109
Year-round,58269
Year-round,16660
Year-round,62740
Retired (no longer brewed),77217
Year-round,77055
Year-round,77056
Year-round,77091
Rotating/Seasonal,67377
Retired (no longer brewed),35126
Retired (no longer brewed),38400
Retired (no longer brewed),14575
Retired (no longer brewed),25436
Retired (no longer brewed),42832
Retired (no longer brewed),65956
Retired (no longer brewed),66325
Rotating/Seasonal,68669
Retired (no longer brewed),12816
Retired (no longer brewed),33290
Year-round,64296
Retired (no longer brewed),62759
Retired (no longer brewed),56930
Retired (no longer brewed),33620
Retired (no longer brewed),9909
Retired (no longer brewed),32304
Retired (no longer brewed),31728
Retired (no longer brewed),41959
Rotating/Seasonal,70851
Retired (no longer brewed),15553
Retired (no longer brewed),49051
Retired (no longer brewed),56405
Rotating/Seasonal,64080
Retired (no longer brewed),15511
Rotating/Seasonal,69673
Retired (no longer brewed),37579
Retired (no longer brewed),71945
Retired (no longer brewed),23041
Retired (no longer brewed),49220
Year-round,48374
Retired (no longer brewed),17861
Retired (no longer brewed),61720
Rotating/Seasonal,58734
Retired (no longer brewed),60468
Rotating/Seasonal,75384
Rotating/Seasonal,56142
Retired (no longer brewed),67133
Retired (no longer brewed),31578
Retired (no longer brewed),31056
Retired (no longer brewed),36393
Retired (no longer brewed),41619
Retired (no longer brewed),14738
Retired (no longer brewed),16687
Retired (no longer brewed),74069
Retired (no longer brewed),75533
Retired (no longer brewed),32975
Retired (no longer brewed),19912
Retired (no longer brewed),6464
Retired (no longer brewed),8681
Retired (no longer brewed),25344
Retired (no longer brewed),6449
Retired (no longer brewed),11861
Retired (no longer brewed),11735
Retired (no longer brewed),13970
Retired (no longer brewed),11160
Rotating/Seasonal,69517
Year-round,47263
Year-round,47262
Retired (no longer brewed),41898
Year-round,68361
Retired (no longer brewed),41897
Rotating/Seasonal,47332
Year-round,74428
Year-round,68479
Year-round,57096
Retired (no longer brewed),58418
Retired (no longer brewed),42611
Rotating/Seasonal,64393
Rotating/Seasonal,67172
Rotating/Seasonal,67912
Retired (no longer brewed),58414
Year-round,57102
Retired (no longer brewed),58416
Retired (no longer brewed),34449
Year-round,57094
Retired (no longer brewed),58419
Retired (no longer brewed),58415
Retired (no longer brewed),23986
Retired (no longer brewed),76739
Retired (no longer brewed),76952
Year-round,76880
Year-round,8802
Rotating/Seasonal,8805
Retired (no longer brewed),38828
Retired (no longer brewed),24515
Retired (no longer brewed),25860
Retired (no longer brewed),52966
Rotating/Seasonal,76618
Year-round,76913
Rotating/Seasonal,76895
Rotating/Seasonal,76920
Rotating/Seasonal,76620
Retired (no longer brewed),52863
Retired (no longer brewed),52825
Retired (no longer brewed),63673
Retired (no longer brewed),50179
Rotating/Seasonal,51517
Rotating/Seasonal,51518
Retired (no longer brewed),44449
Retired (no longer brewed),16521
Retired (no longer brewed),40530
Retired (no longer brewed),19349
Retired (no longer brewed),3828
Rotating/Seasonal,51519
Retired (no longer brewed),7475
Year-round,70217
Retired (no longer brewed),6470
Retired (no longer brewed),40089
Rotating/Seasonal,19695
Retired (no longer brewed),9284
Retired (no longer brewed),67649
Retired (no longer brewed),26802
Retired (no longer brewed),40392
Retired (no longer brewed),13427
Year-round,65277
Retired (no longer brewed),27738
Year-round,65276
Year-round,24719
Year-round,55533
Rotating/Seasonal,72338
Rotating/Seasonal,16379
Year-round,45198
Retired (no longer brewed),28282
Retired (no longer brewed),12012
Retired (no longer brewed),28284
Rotating/Seasonal,68519
Rotating/Seasonal,68515
Retired (no longer brewed),3793
Retired (no longer brewed),3820
Year-round,43820
Year-round,71349
Year-round,71346
Retired (no longer brewed),73364
Rotating/Seasonal,71856
Retired (no longer brewed),71855
Year-round,67359
Year-round,49062
Rotating/Seasonal,54802
Year-round,59678
Year-round,17363
Year-round,17365
Year-round,42745
Retired (no longer brewed),29769
Year-round,42747
Rotating/Seasonal,20290
Rotating/Seasonal,20314
Retired (no longer brewed),50518
Retired (no longer brewed),76680
Retired (no longer brewed),21400
Retired (no longer brewed),21401
Rotating/Seasonal,77203
Retired (no longer brewed),14002
Retired (no longer brewed),13891
Retired (no longer brewed),23476
Year-round,57058
Retired (no longer brewed),2939
Rotating/Seasonal,57010
Year-round,75935
Retired (no longer brewed),13338
Year-round,65546
Year-round,65616
Retired (no longer brewed),71291
Year-round,54230
Rotating/Seasonal,47305
Year-round,57603
Year-round,51652
Year-round,50895
Year-round,61424
Rotating/Seasonal,34641
Rotating/Seasonal,36674
Rotating/Seasonal,35125
Year-round,37451
Rotating/Seasonal,73819
Year-round,10824
Year-round,73689
Rotating/Seasonal,25034
Rotating/Seasonal,44167
Rotating/Seasonal,50689
Rotating/Seasonal,46616
Rotating/Seasonal,32245
Year-round,50281
Retired (no longer brewed),40393
Retired (no longer brewed),25125
Retired (no longer brewed),2587
Retired (no longer brewed),19119
Year-round,65828
Year-round,71500
Year-round,53382
Retired (no longer brewed),62835
Retired (no longer brewed),62812
Retired (no longer brewed),66383
Retired (no longer brewed),24290
Retired (no longer brewed),10657
Rotating/Seasonal,54717
Retired (no longer brewed),77175
Rotating/Seasonal,54716
Rotating/Seasonal,54714
Rotating/Seasonal,42653
Rotating/Seasonal,67007
Retired (no longer brewed),30770
Retired (no longer brewed),27988
Retired (no longer brewed),26320
Retired (no longer brewed),23619
Rotating/Seasonal,71377
Retired (no longer brewed),28237
Rotating/Seasonal,28213
Retired (no longer brewed),29987
Retired (no longer brewed),28692
Retired (no longer brewed),51450
Year-round,63483
Retired (no longer brewed),36569
Year-round,40793
Year-round,36701
Retired (no longer brewed),41430
Rotating/Seasonal,51658
Rotating/Seasonal,51659
Retired (no longer brewed),63782
Rotating/Seasonal,41429
Rotating/Seasonal,51660
Retired (no longer brewed),76764
Rotating/Seasonal,62038
Retired (no longer brewed),59466
Retired (no longer brewed),73162
Retired (no longer brewed),76887
Rotating/Seasonal,75749
Retired (no longer brewed),13618
Year-round,75669
Year-round,71171
Retired (no longer brewed),7412
Retired (no longer brewed),23786
Year-round,18791
Rotating/Seasonal,18786
Retired (no longer brewed),12780
Retired (no longer brewed),37441
Rotating/Seasonal,45963
Year-round,59544
Year-round,66986
Retired (no longer brewed),67423
Retired (no longer brewed),72884
Retired (no longer brewed),31074
Rotating/Seasonal,71138
Rotating/Seasonal,75829
Retired (no longer brewed),72882
Retired (no longer brewed),49334
Retired (no longer brewed),38659
Retired (no longer brewed),38677
Retired (no longer brewed),38678
Retired (no longer brewed),38662
Retired (no longer brewed),38663
Retired (no longer brewed),38664
Retired (no longer brewed),24406
Year-round,55498
Retired (no longer brewed),39447
Retired (no longer brewed),34096
Year-round,22267
Retired (no longer brewed),21289
Rotating/Seasonal,31624
Rotating/Seasonal,32646
Rotating/Seasonal,74918
Rotating/Seasonal,73246
Retired (no longer brewed),76204
Rotating/Seasonal,67830
Rotating/Seasonal,71078
Rotating/Seasonal,76954
Retired (no longer brewed),51345
Retired (no longer brewed),33828
Retired (no longer brewed),11002
Retired (no longer brewed),11003
Retired (no longer brewed),33014
Retired (no longer brewed),43110
Retired (no longer brewed),42342
Year-round,75900
Retired (no longer brewed),24241
Retired (no longer brewed),24251
Year-round,67599
Retired (no longer brewed),46054
Retired (no longer brewed),42095
Retired (no longer brewed),45207
Retired (no longer brewed),51276
Retired (no longer brewed),50245
Retired (no longer brewed),65863
Retired (no longer brewed),43033
Year-round,75255
Year-round,73838
Year-round,38581
Retired (no longer brewed),24944
Year-round,19059
Retired (no longer brewed),36173
Retired (no longer brewed),23638
Year-round,19060
Year-round,19061
Year-round,56895
Retired (no longer brewed),14774
Year-round,12332
Retired (no longer brewed),42868
Year-round,74915
Year-round,73532
Year-round,73526
Year-round,74916
Year-round,73839
Year-round,73529
Year-round,58305
Retired (no longer brewed),27302
Retired (no longer brewed),32252
Year-round,58032
Rotating/Seasonal,59041
Rotating/Seasonal,73140
Year-round,72861
Year-round,76441
Year-round,69455
Retired (no longer brewed),60593
Rotating/Seasonal,44685
Year-round,50867
Retired (no longer brewed),23446
Retired (no longer brewed),36847
Retired (no longer brewed),19397
Retired (no longer brewed),32572
Retired (no longer brewed),27622
Retired (no longer brewed),23424
Year-round,23420
Retired (no longer brewed),23437
Retired (no longer brewed),27973
Year-round,23423
Rotating/Seasonal,47738
Retired (no longer brewed),34958
Year-round,36287
Rotating/Seasonal,54044
Rotating/Seasonal,64105
Retired (no longer brewed),76957
Rotating/Seasonal,48068
Retired (no longer brewed),6248
Retired (no longer brewed),7381
Retired (no longer brewed),6254
Rotating/Seasonal,68871
Retired (no longer brewed),24672
Retired (no longer brewed),24673
Retired (no longer brewed),24671
Retired (no longer brewed),68001
Retired (no longer brewed),72115
Rotating/Seasonal,69833
Retired (no longer brewed),5079
Year-round,54080
Rotating/Seasonal,53188
Retired (no longer brewed),64773
Rotating/Seasonal,59367
Rotating/Seasonal,60126
Rotating/Seasonal,54819
Retired (no longer brewed),50696
Year-round,76830
Rotating/Seasonal,61553
Retired (no longer brewed),24682
Retired (no longer brewed),28598
Year-round,65274
Retired (no longer brewed),25069
Year-round,57768
Year-round,57771
Year-round,57770
Year-round,57772
Year-round,57769
Year-round,43823
Year-round,48277
Retired (no longer brewed),24681
Retired (no longer brewed),42011
Retired (no longer brewed),10240
Retired (no longer brewed),28600
Retired (no longer brewed),28599
Retired (no longer brewed),28597
Rotating/Seasonal,60980
Rotating/Seasonal,60979
Retired (no longer brewed),56292
Rotating/Seasonal,45984
Retired (no longer brewed),56296
Retired (no longer brewed),70259
Retired (no longer brewed),73648
Retired (no longer brewed),29757
Retired (no longer brewed),56294
Retired (no longer brewed),72704
Retired (no longer brewed),72703
Retired (no longer brewed),9639
Retired (no longer brewed),11489
Year-round,74402
Rotating/Seasonal,77202
Retired (no longer brewed),35355
Year-round,74660
Retired (no longer brewed),33351
Retired (no longer brewed),32498
Retired (no longer brewed),33037
Retired (no longer brewed),33556
Retired (no longer brewed),63716
Retired (no longer brewed),75809
Retired (no longer brewed),70660
Retired (no longer brewed),66232
Rotating/Seasonal,46152
Year-round,66566
Year-round,66767
Year-round,68421
Retired (no longer brewed),19044
Retired (no longer brewed),18994
Retired (no longer brewed),14075
Retired (no longer brewed),8133
Retired (no longer brewed),28791
Retired (no longer brewed),29558
Retired (no longer brewed),8188
Retired (no longer brewed),66957
Retired (no longer brewed),50796
Retired (no longer brewed),37678
Retired (no longer brewed),52133
Retired (no longer brewed),49506
Retired (no longer brewed),33430
Retired (no longer brewed),52640
Retired (no longer brewed),50455
Retired (no longer brewed),67654
Retired (no longer brewed),47064
Retired (no longer brewed),40038
Retired (no longer brewed),50094
Retired (no longer brewed),46982
Retired (no longer brewed),49909
Retired (no longer brewed),66964
Retired (no longer brewed),36233
Retired (no longer brewed),48074
Retired (no longer brewed),43609
Retired (no longer brewed),45893
Year-round,14303
Retired (no longer brewed),23411
Year-round,4288
Year-round,44323
Year-round,4287
Year-round,42267
Retired (no longer brewed),59806
Retired (no longer brewed),70913
Retired (no longer brewed),65369
Retired (no longer brewed),70551
Retired (no longer brewed),75192
Retired (no longer brewed),72187
Year-round,50311
Retired (no longer brewed),68338
Retired (no longer brewed),72186
Retired (no longer brewed),59807
Retired (no longer brewed),72188
Retired (no longer brewed),70550
Year-round,63372
Year-round,63407
Year-round,63591
Year-round,63373
Year-round,63457
Rotating/Seasonal,63473
Year-round,63456
Year-round,57721
Rotating/Seasonal,76821
Rotating/Seasonal,76820
Rotating/Seasonal,76822
Rotating/Seasonal,76819
Rotating/Seasonal,55644
Year-round,18215
Year-round,18632
Year-round,17892
Retired (no longer brewed),36258
Rotating/Seasonal,69774
Retired (no longer brewed),38193
Retired (no longer brewed),49278
Retired (no longer brewed),43138
Year-round,59017
Retired (no longer brewed),66242
Rotating/Seasonal,61445
Retired (no longer brewed),43139
Rotating/Seasonal,49997
Retired (no longer brewed),1877
Retired (no longer brewed),76634
Retired (no longer brewed),62482
Retired (no longer brewed),25966
Year-round,11585
Retired (no longer brewed),7318
Retired (no longer brewed),14686
Retired (no longer brewed),56464
Retired (no longer brewed),59747
Year-round,72168
Rotating/Seasonal,74245
Rotating/Seasonal,76263
Retired (no longer brewed),32644
Retired (no longer brewed),22980
Retired (no longer brewed),19369
Year-round,75741
Retired (no longer brewed),21623
Year-round,46235
Retired (no longer brewed),42779
Rotating/Seasonal,71673
Retired (no longer brewed),42778
Year-round,71681
Year-round,72293
Retired (no longer brewed),73766
Retired (no longer brewed),17073
Retired (no longer brewed),17058
Rotating/Seasonal,48228
Retired (no longer brewed),45011
Retired (no longer brewed),26197
Retired (no longer brewed),34689
Rotating/Seasonal,48138
Retired (no longer brewed),8766
Rotating/Seasonal,62145
